distribution,c_e,l_r,l_e,service_level,seed_id,b,single_cost,DDI_cost,TBS_cost,DI_cost,random_seed1,random_seed2
norm,0.5,10,2,0.975,9,11.5,6110.294708944932,6019.878295833972,16232.522258322906,6052.048140062115,1162,5017
norm,0.5,10,2,0.99,0,11.5,6958.746292279035,6921.53491189846,17443.53949137008,6957.138867936863,5600,7059
norm,0.5,10,2,0.99,1,11.5,6717.489422673272,6695.182085506452,17550.782075745145,6708.129273485944,9284,6460
norm,0.5,10,2,0.99,2,11.5,7521.001559466989,7507.373633235537,18175.499376760104,7536.524003031647,557,2364
norm,0.5,10,2,0.99,3,11.5,6748.702636987176,6720.677811558845,17371.219968113048,6754.813011186523,1282,2979
norm,0.5,10,2,0.99,4,11.5,7038.978293463595,7019.867567376623,17568.934813781998,7056.282737349076,5913,751
norm,0.5,10,2,0.99,5,11.5,7337.483158521401,7321.611338277448,18031.807058265775,7331.479142533747,7520,7133
norm,0.5,10,2,0.99,6,11.5,6584.525676857644,6555.891984340994,16976.23117421919,6569.498718352717,3805,5288
norm,0.5,10,2,0.99,7,11.5,6792.329412879497,6770.51686631761,17321.03836074407,6800.828179561526,4280,7483
norm,0.5,10,2,0.99,8,11.5,6281.317410377636,6227.589378317263,16729.61106401295,6255.543848268042,8804,3947
norm,0.5,10,2,0.99,9,11.5,6987.199386335533,6961.982518169814,17474.18209905964,6983.641112767423,150,1822
norm,0.5,10,3,0.95,0,11.5,5586.855137594618,5476.966814485608,11224.089153981959,5534.854336098741,1217,6163
norm,0.5,10,3,0.95,1,11.5,5568.10047702567,5454.857146321798,11211.423831506216,5450.9427115773315,9951,3658
norm,0.5,10,3,0.95,2,11.5,5526.940572310701,5403.822173632166,11114.265859039748,5499.375813116765,262,2427
norm,0.5,10,3,0.95,3,11.5,5431.627973341124,5255.790488016596,10894.944090673313,5200.89194790712,4062,4813
norm,0.5,10,3,0.95,4,11.5,5377.597066631273,5165.934874705185,10647.029756025597,5090.865242358249,7514,5878
norm,0.5,10,3,0.95,5,11.5,5541.157665098747,5384.092469436797,11087.718296270345,5360.700769859903,7743,983
norm,0.5,10,3,0.95,6,11.5,5459.433991588889,5311.845701318334,11023.38081212635,5345.474030740194,599,7933
norm,0.5,10,3,0.95,7,11.5,5516.755923468337,5355.386368839542,11026.883996963927,5357.000451745874,7251,1584
norm,0.5,10,3,0.95,8,11.5,5467.026194989939,5282.734063538384,10834.675596743647,5197.287998675463,3302,5232
norm,0.5,10,3,0.95,9,11.5,5525.704265683048,5387.344444037275,11095.462380103703,5354.044477229896,4426,5293
norm,0.5,10,3,0.975,0,11.5,5970.731177981806,5901.719422582709,11854.766429476425,6029.526145815465,2412,85
norm,0.5,10,3,0.975,1,11.5,5818.0846868584085,5755.279691594943,11655.918329036458,5832.84587920126,4838,402
norm,0.5,10,3,0.975,2,11.5,5692.825255969612,5606.088279670817,11299.078959666165,5617.05361338088,1416,2886
norm,0.5,10,3,0.975,3,11.5,5929.907448816184,5864.57948901776,11814.155450885793,5898.827585732763,2296,9037
norm,0.5,10,3,0.975,4,11.5,5717.643677135862,5633.132590903928,11520.066045063739,5686.224520964811,8215,6419
norm,0.5,10,3,0.975,5,11.5,5773.491177567117,5704.346577898135,11637.63462254981,5710.399949048112,6809,6740
norm,0.5,10,3,0.975,6,11.5,5949.521650664126,5878.846935143107,11821.222963549015,5912.928822460075,2236,6285
norm,0.5,10,3,0.975,7,11.5,5890.517505841627,5813.598521232929,11675.181713641789,5820.2433635911675,6124,1492
norm,0.5,10,3,0.975,8,11.5,5845.15571774753,5778.978116759846,11684.552639307167,5825.159265331909,8759,2092
norm,0.5,10,3,0.975,9,11.5,5938.358688090736,5866.717284258129,11772.783713502951,5904.996072931225,3738,9477
norm,0.5,10,3,0.99,0,11.5,6380.013381298621,6344.823190500555,12426.803777422187,6394.69414629458,6130,4773
norm,0.5,10,3,0.99,1,11.5,7315.441701381447,7309.635258782648,13703.173160634944,7366.630364291539,47,9805
norm,0.5,10,3,0.99,2,11.5,6566.198664558918,6538.223417033535,12511.056024950907,6567.814087141154,9564,2380
norm,0.5,10,3,0.99,3,11.5,7017.661692231557,7002.875156685384,13263.96174039846,7009.807011461597,8634,3779
norm,0.5,10,3,0.99,4,11.5,7281.290512831988,7271.792643083919,15188.04912122633,7279.498394867359,6114,5094
norm,0.5,10,3,0.99,5,11.5,6555.96795583982,6531.805464108173,12637.034990089523,6575.845884411054,4210,1605
norm,0.5,10,3,0.99,6,11.5,7007.465618594483,6993.668839858589,13216.921107541963,7004.101768124473,4310,8696
norm,0.5,10,3,0.99,7,11.5,7336.253325002534,7332.745000822042,13436.74590776414,7345.098649546896,8048,1519
norm,0.5,10,3,0.99,8,11.5,6926.358957148572,6913.8613091766165,13016.183857932663,6932.093193597587,5131,9189
norm,0.5,10,3,0.99,9,11.5,7041.514060037038,7034.862987354869,13247.197760327612,7045.495733782537,2880,8922
norm,1.0,2,1,0.95,0,4.0,2692.1901781122074,2701.607163763848,3958.21665189676,2691.5894816631253,2410,400
norm,1.0,2,1,0.95,1,4.0,2782.733246410974,2794.7074253348687,4062.1536209125265,2782.5982044991006,69,9550
norm,1.0,2,1,0.95,2,4.0,2766.368142701398,2777.62801957914,4045.631364567474,2766.150414280605,1945,4097
norm,1.0,2,1,0.95,3,4.0,2586.101001417714,2593.8756938379747,3794.1178250328007,2584.243527113031,7226,4013
norm,1.0,2,1,0.95,4,4.0,2671.964800726834,2683.315071915759,3910.504764968158,2670.9834313450274,2505,8869
norm,1.0,2,1,0.95,5,4.0,2709.8041808369626,2720.0547704627847,3962.2884506539936,2709.3807703293924,4694,3037
norm,1.0,2,1,0.95,6,4.0,2646.390832013635,2652.046992931337,3887.6397702241347,2645.553027195348,1170,6451
norm,1.0,2,1,0.95,7,4.0,2748.328822610406,2759.026371706878,4023.6511531071437,2748.867041593942,6379,8988
norm,1.0,2,1,0.95,8,4.0,2777.7544970367135,2789.8975557894837,4055.5156921760827,2777.299176629223,9185,4931
norm,1.0,2,1,0.95,9,4.0,2630.8779466302685,2639.130118854887,3861.349340817772,2629.6580406650965,4259,4519
norm,1.0,2,1,0.975,0,4.0,2960.826477630186,2972.5349617433217,4276.155971000734,2960.69466892366,5059,6485
norm,1.0,2,1,0.975,1,4.0,3103.669734873162,3112.596721360926,4440.778812760246,3103.546314440672,5513,3284
norm,1.0,2,1,0.975,2,4.0,3168.4406724872115,3177.7431991537387,4515.759719844268,3168.3549011780956,7870,8820
norm,1.0,2,1,0.975,3,4.0,3070.0839223391918,3079.587645805584,4402.714899027663,3069.6864654089945,4059,9458
norm,1.0,2,1,0.975,4,4.0,3032.970669559984,3043.2227420291533,4362.427165131228,3033.0645721095307,9818,220
norm,1.0,2,1,0.975,5,4.0,3034.987811705414,3044.584365123195,4364.747369718553,3034.861144637793,6678,9741
norm,1.0,2,1,0.975,6,4.0,3051.2218814325174,3059.7757390511633,4380.992487321144,3051.141424148362,3460,4031
norm,1.0,2,1,0.975,7,4.0,3049.1463147525965,3059.517649662448,4375.294246308383,3049.2972200655017,4225,296
norm,1.0,2,1,0.975,8,4.0,2938.0269830311645,2948.8654830618448,4248.635507236076,2937.6954544828714,1715,1185
norm,1.0,2,1,0.975,9,4.0,3102.3967809523674,3109.586224016419,4443.914667287524,3102.2993607836106,5781,1649
norm,1.0,2,1,0.99,0,4.0,3386.360731636974,3393.045389631428,4762.166710177291,3386.396663030218,8909,6082
norm,1.0,2,1,0.99,1,4.0,3537.366864026162,3541.9958880444674,4913.988087700406,3537.360535350022,6074,6255
norm,1.0,2,1,0.99,2,4.0,3756.750860647873,3759.913689757566,5160.946280378446,3756.7514604894454,8456,2271
norm,1.0,2,1,0.99,3,4.0,3734.958743771037,3738.38642267052,5124.41474944836,3734.9285150264404,7293,1090
norm,1.0,2,1,0.99,4,4.0,3681.9669821392827,3685.2871884445212,5066.752875338195,3681.9367595616714,5939,1720
norm,1.0,2,1,0.99,5,4.0,3502.082971504932,3506.9101053120403,4870.883032484751,3502.033443798702,6978,9023
norm,1.0,2,1,0.99,6,4.0,3555.8237460246414,3560.6979074806604,4940.700957037887,3555.812436179497,562,5800
norm,1.0,2,1,0.99,7,4.0,3872.3092634255513,3874.894822974581,5261.033396498453,3872.302307153241,5877,7602
norm,1.0,2,1,0.99,8,4.0,3111.351551280492,3121.0340781149457,4445.397305824652,3111.3058967744623,1833,9039
norm,1.0,2,1,0.99,9,4.0,3503.3914232875286,3508.265016729221,4884.613306889015,3503.398961033385,8518,1686
norm,1.0,3,1,0.95,0,5.0,3261.1819710021773,3236.733228827172,4497.655264675497,3257.6570313606057,2038,8866
norm,1.0,3,1,0.95,1,5.0,3154.3283602367746,3127.0029589537985,4361.108260811044,3148.876850333023,2478,5871
norm,1.0,3,1,0.95,2,5.0,3178.707203910035,3151.9962442706515,4392.279049664725,3174.8132451612773,3640,2331
norm,1.0,3,1,0.95,3,5.0,3116.2351329858566,3083.2867410745557,4305.543413457873,3106.3073157240797,5189,3028
norm,1.0,3,1,0.95,4,5.0,3161.923020184692,3131.5067464371114,4370.427676284567,3153.8987454948665,4840,3987
norm,1.0,3,1,0.95,5,5.0,3096.639540821943,3061.1222016363126,4267.403189660027,3086.3398335465695,245,7736
norm,1.0,3,1,0.95,6,5.0,2964.606040583886,2924.1909815710055,4096.373413244194,2950.3883131887465,2586,9448
norm,1.0,3,1,0.95,7,5.0,3166.920125777864,3134.6743569655873,4365.438075229504,3158.959888816408,2195,9056
norm,1.0,3,1,0.95,8,5.0,3134.4841017554477,3110.3030025024755,4316.847874008715,3125.7815186096686,3227,9638
norm,1.0,3,1,0.95,9,5.0,3228.765381149523,3205.0455990436144,4449.215446389055,3222.1727379936483,5996,5628
norm,1.0,3,1,0.975,0,5.0,3619.2889860154623,3615.5737124518855,4915.895198617643,3617.093473064803,299,5805
norm,1.0,3,1,0.975,1,5.0,3578.750159615298,3569.7942324782366,4878.631606808711,3577.419035982663,2664,6224
norm,1.0,3,1,0.975,2,5.0,3594.969039684838,3589.8208937388695,4902.96281986836,3594.870669310685,3434,2229
norm,1.0,3,1,0.975,3,5.0,3548.004090764304,3541.9820902079614,4849.343030770389,3545.559388621244,8259,7106
norm,1.0,3,1,0.975,4,5.0,3492.203725092318,3484.2687349122084,4781.165629978748,3492.0291400651845,6263,9217
norm,1.0,3,1,0.975,5,5.0,3562.474215456504,3556.7347076542733,4851.703860353828,3560.8461555788035,7906,4383
norm,1.0,3,1,0.975,6,5.0,3872.5957089401763,3872.1632446942217,5214.496902830021,3871.6927430415694,4523,1039
norm,1.0,3,1,0.975,7,5.0,3895.2784033847774,3892.9476968134622,5234.4809664141185,3895.4182272078524,9360,2484
norm,1.0,3,1,0.975,8,5.0,3481.611821657706,3469.641557380557,4751.8501664212645,3480.347496667197,7724,1440
norm,1.0,3,1,0.975,9,5.0,3520.0625222933445,3514.303301561355,4803.666434746742,3522.160792850774,4878,2216
norm,1.0,3,1,0.99,0,5.0,4423.294914970795,4425.444532804283,5793.890617275721,4423.597433033726,4872,469
norm,1.0,3,1,0.99,1,5.0,4259.387781886727,4262.304886166328,5617.9395254226665,4259.73480607781,3652,6279
norm,1.0,3,1,0.99,2,5.0,4170.243942772114,4170.6022490597215,5532.817337517138,4170.491045925726,8345,7262
norm,1.0,3,1,0.99,3,5.0,4018.2562029841847,4020.2484411885075,5365.337573647693,4018.340660777417,9212,8422
norm,1.0,3,1,0.99,4,5.0,4122.833693114312,4122.911137826623,5474.2997496828175,4122.54022156546,2865,9363
norm,1.0,3,1,0.99,5,5.0,4117.381650020792,4120.371037201103,5478.584513991467,4118.207610433364,6355,9577
norm,1.0,3,1,0.99,6,5.0,4412.592806854038,4414.758398638348,5789.862494531892,4412.945409949431,8738,1149
norm,1.0,3,1,0.99,7,5.0,4022.258908281354,4024.618987685843,5372.636638360701,4022.5821260705775,8105,2456
norm,1.0,3,1,0.99,8,5.0,4158.858954581639,4159.49168349836,5518.069599901061,4158.439715259167,9101,5586
norm,1.0,3,1,0.99,9,5.0,4397.929064156357,4399.588033499228,5775.187124290692,4398.145686372343,9585,3405
norm,1.0,3,2,0.95,0,5.0,3161.7995697467677,3179.941777605151,4877.945951736594,3161.5411806310435,2769,9934
norm,1.0,3,2,0.95,1,5.0,3300.528091811375,3317.2473116320575,5056.111543786826,3300.549964018723,6904,1758
norm,1.0,3,2,0.95,2,5.0,3149.6744990936927,3168.540351446324,4855.4400533373355,3149.1670640178017,1836,9978
norm,1.0,3,2,0.95,3,5.0,3148.3904200897396,3165.409661833173,4845.375468632119,3147.563376254313,6145,1831
norm,1.0,3,2,0.95,4,5.0,3204.2019562617284,3221.8942464499473,4942.224853386214,3203.7567777408176,6858,5166
norm,1.0,3,2,0.95,5,5.0,3206.0580990550293,3223.38565436621,4937.36985748983,3205.7236974018324,2721,8442
norm,1.0,3,2,0.95,6,5.0,3178.5651648997627,3196.595884983363,4895.389530815752,3177.836573612322,8440,5600
norm,1.0,3,2,0.95,7,5.0,2983.2936595524498,3005.493822123651,4610.068785450714,2981.699326254298,2334,1412
norm,1.0,3,2,0.95,8,5.0,3207.109818664311,3224.556862524043,4936.051229950119,3206.888425467153,3995,9385
norm,1.0,3,2,0.95,9,5.0,3111.6211161716788,3131.905578307011,4788.899301620275,3110.643690179997,9196,4922
norm,1.0,3,2,0.975,0,5.0,3652.8584799713544,3662.2701297324297,5508.487594903915,3652.8311739707506,4263,6408
norm,1.0,3,2,0.975,1,5.0,3457.9083459817653,3470.7963413925127,5241.519209788464,3457.8439783400827,2984,3907
norm,1.0,3,2,0.975,2,5.0,3498.5627704019244,3509.3294103558596,5293.955850615157,3498.4451518613987,1162,5017
norm,1.0,3,2,0.975,3,5.0,3659.893538981675,3669.9403494198896,5493.677235587321,3659.902209298131,5600,7059
norm,1.0,3,2,0.975,4,5.0,3474.1704650085,3486.8847644252655,5270.149540400847,3474.0299957097536,9284,6460
norm,1.0,3,2,0.975,5,5.0,3536.4118189561964,3547.672354237821,5351.320818856815,3536.2232442287373,557,2364
norm,1.0,3,2,0.975,6,5.0,3620.3711725441153,3630.8675704233356,5448.721003233379,3620.364087675408,1282,2979
norm,1.0,3,2,0.975,7,5.0,3435.9572806633914,3449.155392047869,5221.4998640175945,3435.9195775324083,5913,751
norm,1.0,3,2,0.975,8,5.0,3866.661668926232,3873.2635383834263,5754.809354882175,3866.6562993137054,7520,7133
norm,1.0,3,2,0.975,9,5.0,3426.2685478353715,3438.725579048013,5227.3150368146835,3426.2688308244756,3805,5288
norm,1.0,3,2,0.99,0,5.0,4099.945958819998,4104.544287934924,5996.7023235765655,4099.969742073628,4280,7483
norm,1.0,3,2,0.99,1,5.0,3966.1833387508864,3972.2884848724148,5846.905935238342,3966.1144354182675,8804,3947
norm,1.0,3,2,0.99,2,5.0,4446.409064414654,4449.153867171076,6366.13816401273,4446.406577631701,150,1822
norm,1.0,3,2,0.99,3,5.0,4337.97129575884,4340.875070148332,6248.367921289389,4337.973584318854,1217,6163
norm,1.0,3,2,0.99,4,5.0,4284.680228253139,4288.179300380513,6188.361075172616,4284.678305293262,9951,3658
norm,1.0,3,2,0.99,5,5.0,4166.57726418046,4170.974691993361,6042.627550342849,4166.594491215915,262,2427
norm,1.0,3,2,0.99,6,5.0,4104.840206307894,4109.217317453486,5993.466598616119,4104.826918838897,4062,4813
norm,1.0,3,2,0.99,7,5.0,3676.6988256587924,3685.4558050032015,5521.938822243327,3676.634121186916,7514,5878
norm,1.0,3,2,0.99,8,5.0,4112.509891448106,4117.029996329431,6001.069365002206,4112.530037130363,7743,983
norm,1.0,3,2,0.99,9,5.0,4146.572607070229,4150.7927251636,6038.298353395647,4146.573802416441,599,7933
norm,1.0,5,1,0.95,0,7.0,4043.9031675690626,3969.908276269476,7581.578513821633,4053.776290936044,7251,1584
norm,1.0,5,1,0.95,1,7.0,3930.5888540437827,3848.1750400136134,7411.847789864971,3885.6340279179376,3302,5232
norm,1.0,5,1,0.95,2,7.0,3839.3446459000784,3753.336730534044,7284.809181154344,3791.829955590642,4426,5293
norm,1.0,5,1,0.95,3,7.0,3861.9657215795205,3766.1606058710654,7257.47420862625,3814.987992220985,2412,85
norm,1.0,5,1,0.95,4,7.0,3784.4414129060942,3690.078376783763,7173.158075852101,3751.975459505955,4838,402
norm,1.0,5,1,0.95,5,7.0,3935.0181373754353,3857.891705707072,7388.237481428675,3920.922089448381,1416,2886
norm,1.0,5,1,0.95,6,7.0,3926.880171100303,3842.083486701304,7400.368289526332,3887.8628941947054,2296,9037
norm,1.0,5,1,0.95,7,7.0,3808.0201897486354,3714.424339260778,7221.034290411239,3801.54414155043,8215,6419
norm,1.0,5,1,0.95,8,7.0,3859.5451160516877,3781.432237681412,7327.898578865221,3820.0227669347423,6809,6740
norm,1.0,5,1,0.95,9,7.0,3983.155485196286,3914.8507626028577,7479.960519700896,3969.4121014068137,2236,6285
norm,1.0,5,1,0.975,0,7.0,4465.65554216684,4435.202395584797,8126.4535111777805,4467.892585217989,6124,1492
norm,1.0,5,1,0.975,1,7.0,4496.5066142056585,4473.823878516006,8192.379407653301,4505.17388919529,8759,2092
norm,1.0,5,1,0.975,2,7.0,4347.139147079522,4303.837050377341,7989.825396875622,4346.087086166751,3738,9477
norm,1.0,5,1,0.975,3,7.0,4202.331715275043,4153.3471363041335,7784.378687060828,4234.119117410244,6130,4773
norm,1.0,5,1,0.975,4,7.0,4565.743422980012,4539.542404155671,8299.531669089793,4560.344336524209,47,9805
norm,1.0,5,1,0.975,5,7.0,4342.776224701667,4296.529707437018,7972.2220746950325,4346.334986298299,9564,2380
norm,1.0,5,1,0.975,6,7.0,4345.026097263582,4297.433789773388,7967.852963624995,4339.173142773907,8634,3779
norm,1.0,5,1,0.975,7,7.0,4231.8666830782295,4196.318233993122,7820.382367541156,4227.311290949269,6114,5094
norm,1.0,5,1,0.975,8,7.0,4298.013842594344,4271.251281228876,7927.517907109608,4342.877778776852,4210,1605
norm,1.0,5,1,0.975,9,7.0,4379.324856033997,4336.975537598458,8007.572289218443,4383.6986235750055,4310,8696
norm,1.0,5,1,0.99,0,7.0,5158.476150699063,5147.421336178581,8902.149227244194,5175.833999765832,8048,1519
norm,1.0,5,1,0.99,1,7.0,5072.447377941511,5060.927580248639,8795.799705863255,5075.818257968411,5131,9189
norm,1.0,5,1,0.99,2,7.0,5162.061567967219,5154.673425284986,8966.127899914907,5193.934786582366,2880,8922
norm,1.0,5,1,0.99,3,7.0,4999.746724724403,4988.974572672948,8735.538357027692,5017.222898901269,2410,400
norm,1.0,5,1,0.99,4,7.0,5326.07606575739,5317.2013487632985,9088.931075029015,5326.642245833497,69,9550
norm,1.0,5,1,0.99,5,7.0,5205.583978974819,5199.560847617527,9023.508126640614,5242.8443949387065,1945,4097
norm,1.0,5,1,0.99,6,7.0,5400.038316566201,5394.512697588222,9244.380006863192,5406.121988829682,7226,4013
norm,1.0,5,1,0.99,7,7.0,4887.318989391398,4882.399052657857,8686.283295937934,4900.928052513208,2505,8869
norm,1.0,5,1,0.99,8,7.0,5161.385463126871,5156.296109068232,8975.104326864057,5198.888394950187,4694,3037
norm,1.0,5,1,0.99,9,7.0,5142.187290034321,5134.375292951142,8876.594754491347,5145.796737110047,1170,6451
norm,1.0,5,2,0.95,0,7.0,3894.7518897090795,3862.901936173898,5426.573821640894,3872.295500572939,6379,8988
norm,1.0,5,2,0.95,1,7.0,3901.4374719703173,3864.283056093928,5419.404666375288,3873.8067350926335,9185,4931
norm,1.0,5,2,0.95,2,7.0,3868.962788633269,3830.8893259647534,5378.456094684844,3849.2481671231335,4259,4519
norm,1.0,5,2,0.95,3,7.0,3897.1913673205104,3865.542847758771,5428.780490377202,3868.9158221172643,5059,6485
norm,1.0,5,2,0.95,4,7.0,3797.9180368719053,3754.9416957721687,5250.730937890639,3757.4550693444517,5513,3284
norm,1.0,5,2,0.95,5,7.0,3936.7559845166393,3895.1021781583663,5476.010008786887,3911.4423324835516,7870,8820
norm,1.0,5,2,0.95,6,7.0,3978.410797898801,3960.3609223883436,5562.009430726016,3966.575798143194,4059,9458
norm,1.0,5,2,0.95,7,7.0,3807.333595147074,3761.166636314682,5265.327882144977,3767.9380823723427,9818,220
norm,1.0,5,2,0.95,8,7.0,3897.4370682221306,3864.766196464182,5443.462477056038,3872.793743372905,6678,9741
norm,1.0,5,2,0.95,9,7.0,3967.0883058405416,3925.877645391884,5516.100221520045,3941.8499633480233,3460,4031
norm,1.0,5,2,0.975,0,7.0,4359.675559129672,4348.209731737402,6062.693049788487,4355.17188243119,4225,296
norm,1.0,5,2,0.975,1,7.0,4444.367870732943,4438.40487675509,6181.0694562075205,4441.362317309566,1715,1185
norm,1.0,5,2,0.975,2,7.0,4254.916931094351,4241.008791415088,5935.59567611082,4250.519095055672,5781,1649
norm,1.0,5,2,0.975,3,7.0,4345.8543518132055,4329.103119578492,6070.316448730322,4340.881578008653,8909,6082
norm,1.0,5,2,0.975,4,7.0,4306.283295113202,4297.762943819642,6012.392792212907,4303.381243641728,6074,6255
norm,1.0,5,2,0.975,5,7.0,4636.9731708167365,4631.066688057581,6426.147612563007,4635.430737430266,8456,2271
norm,1.0,5,2,0.975,6,7.0,4370.892810958627,4358.498937124707,6055.335636006015,4366.819640781882,7293,1090
norm,1.0,5,2,0.975,7,7.0,4237.0064065886445,4228.299840991566,5924.17512259209,4230.414274389892,5939,1720
norm,1.0,5,2,0.975,8,7.0,4441.89888359927,4431.810733675026,6171.298931967309,4451.164157774166,6978,9023
norm,1.0,5,2,0.975,9,7.0,4398.603150128849,4383.543583043399,6106.85244186755,4387.42264896864,562,5800
norm,1.0,5,2,0.99,0,7.0,5361.927566293039,5362.012997112281,7209.486415142643,5363.233242366127,5877,7602
norm,1.0,5,2,0.99,1,7.0,4937.268781877166,4934.651321691647,6746.673093455714,4936.209613152468,1833,9039
norm,1.0,5,2,0.99,2,7.0,4832.313883348585,4830.855417310166,6628.310216249882,4833.745258145317,8518,1686
norm,1.0,5,2,0.99,3,7.0,5056.509682689346,5055.535157470081,6888.035720340535,5056.650398882056,2038,8866
norm,1.0,5,2,0.99,4,7.0,4933.991870581228,4932.749365716499,6751.826519677604,4940.319160011208,2478,5871
norm,1.0,5,2,0.99,5,7.0,5275.551744249703,5276.282655190319,7127.821777528731,5275.631112894084,3640,2331
norm,1.0,5,2,0.99,6,7.0,4952.520705797689,4949.071388230086,6767.2375127837495,4951.810091103166,5189,3028
norm,1.0,5,2,0.99,7,7.0,5172.349589615783,5173.783173369381,7015.229347825434,5174.705317596408,4840,3987
norm,1.0,5,2,0.99,8,7.0,5279.814553606768,5280.9935280405525,7130.8398279096145,5281.207021063268,245,7736
norm,1.0,5,2,0.99,9,7.0,4836.361550418608,4835.537208268558,6647.512881892956,4838.273972172439,2586,9448
norm,1.0,5,3,0.95,0,7.0,3857.9575378032623,3863.6268794736948,5850.824499301798,3852.8075994073906,2195,9056
norm,1.0,5,3,0.95,1,7.0,3962.2392701659915,3971.277453657062,6017.523955739417,3956.5539884858626,3227,9638
norm,1.0,5,3,0.95,2,7.0,4076.811602551625,4083.5168057770934,6199.8940302667515,4071.1157257754785,5996,5628
norm,1.0,5,3,0.95,3,7.0,3959.162102455422,3966.8326843854647,6017.494935786432,3950.737707836207,299,5805
norm,1.0,5,3,0.95,4,7.0,3976.1587713938125,3981.3772050825837,6049.393148303196,3969.5709089803017,2664,6224
norm,1.0,5,3,0.95,5,7.0,3942.3205447618366,3949.193867595164,6015.770389912575,3952.4081924034535,3434,2229
norm,1.0,5,3,0.95,6,7.0,4088.12898664767,4093.239261372205,6242.17379410407,4083.40224715571,8259,7106
norm,1.0,5,3,0.95,7,7.0,3869.142379222893,3877.8914271474723,5910.578965851905,3864.9591098266887,6263,9217
norm,1.0,5,3,0.95,8,7.0,3874.3631794875905,3881.451534891976,5895.221288017812,3866.8565136414854,7906,4383
norm,1.0,5,3,0.95,9,7.0,4077.33584772115,4083.818211291247,6206.315608008036,4071.6089540977173,4523,1039
norm,1.0,5,3,0.975,0,7.0,4336.404507538438,4342.486426962802,6533.9046790094835,4335.133147709358,9360,2484
norm,1.0,5,3,0.975,1,7.0,4227.716491440488,4235.279368949335,6382.710952598565,4224.997806531589,7724,1440
norm,1.0,5,3,0.975,2,7.0,4327.975392934162,4334.383575633826,6552.675031217904,4328.0439099643445,4878,2216
norm,1.0,5,3,0.975,3,7.0,4575.754634616631,4583.196548162108,6845.5617046638035,4578.6926349233945,4872,469
norm,1.0,5,3,0.975,4,7.0,4364.2087054913845,4371.934576292833,6568.879880633516,4363.193990503758,3652,6279
norm,1.0,5,3,0.975,5,7.0,4604.8989922016,4612.578706489882,6457.43135139564,4603.543645846681,8345,7262
norm,1.0,5,3,0.975,6,7.0,4229.656620232216,4236.326671443,6423.358537557649,4226.290441606067,9212,8422
norm,1.0,5,3,0.975,7,7.0,4380.303009233767,4387.078977957713,6599.284733375222,4381.069395779268,2865,9363
norm,1.0,5,3,0.975,8,7.0,4336.265193476457,4344.190381077563,6560.987872087633,4338.993745249364,6355,9577
norm,1.0,5,3,0.975,9,7.0,4619.67998453077,4626.159575783644,6922.052566969379,4620.210382577019,8738,1149
norm,1.0,5,3,0.99,0,7.0,4850.474796801418,4854.812419585658,7179.504181307236,4851.267392969313,8105,2456
norm,1.0,5,3,0.99,1,7.0,5230.306961163306,5233.624007110612,7588.325324814255,5230.501127835589,9101,5586
norm,1.0,5,3,0.99,2,7.0,5286.571914824065,5289.0904645672235,7681.435932603358,5286.633266877764,9585,3405
norm,1.0,5,3,0.99,3,7.0,4890.386113598781,4895.109456853049,7210.036111791542,4889.841359421714,2769,9934
norm,1.0,5,3,0.99,4,7.0,5368.618016310131,5371.612582944643,7730.424679434177,5368.859620609964,6904,1758
norm,1.0,5,3,0.99,5,7.0,5087.954788725637,5090.815208395172,7424.276332140429,5088.914849635166,1836,9978
norm,1.0,5,3,0.99,6,7.0,5094.214207287037,5096.95966979225,7454.0873174305,5094.544168023033,6145,1831
norm,1.0,5,3,0.99,7,7.0,5032.205459199367,5036.425960949803,7396.97754208197,5032.464180767001,6858,5166
norm,1.0,5,3,0.99,8,7.0,5350.267622686542,5352.965096828749,7753.546692946786,5350.404062616987,2721,8442
norm,1.0,5,3,0.99,9,7.0,5181.205515440781,5184.643889412273,7550.752047693847,5181.858086695711,8440,5600
norm,1.0,10,1,0.95,0,12.0,5364.506822603859,4991.577706934794,20985.329669251878,5056.222885104858,2334,1412
norm,1.0,10,1,0.95,1,12.0,5551.207908417628,5312.923581133603,21741.27143783232,5400.158140112277,3995,9385
norm,1.0,10,1,0.95,2,12.0,5564.366024396334,5234.093337218398,21640.872731835567,5279.720593497818,9196,4922
norm,1.0,10,1,0.95,3,12.0,5465.714796758273,5079.91132555501,21691.409749233662,5131.177239362676,4263,6408
norm,1.0,10,1,0.95,4,12.0,5482.021708804486,5124.316727113079,21222.238821924155,5205.0432199493225,2984,3907
norm,1.0,10,1,0.95,5,12.0,5678.967809807809,5406.856069919193,21929.231732454315,5427.5485767045375,1162,5017
norm,1.0,10,1,0.95,6,12.0,5617.549091298626,5304.241368211768,21939.12305469755,5369.835163320867,5600,7059
norm,1.0,10,1,0.95,7,12.0,5519.890154752832,5183.834754933237,21751.145440700344,5195.147223355549,9284,6460
norm,1.0,10,1,0.95,8,12.0,5522.76216898663,5164.433547790774,21635.86349992211,5176.222265427431,557,2364
norm,1.0,10,1,0.95,9,12.0,5485.488923960106,5114.674695498312,21319.346651916945,5131.854150566532,1282,2979
norm,1.0,10,1,0.975,0,12.0,5811.785250429839,5637.397724881768,21983.6346191234,5778.993648336051,5913,751
norm,1.0,10,1,0.975,1,12.0,6026.509195594058,5904.488458014105,22817.85005275897,5956.71498376852,7520,7133
