distribution,c_e,l_r,l_e,service_level,seed_id,b,SDI_cost,TBS_cost,DI_cost,benchmark_DI_cost,random_seed1,random_seed2
geom,0.5,10,3,0.95,7,11.5,1280.2282499999997,899.8489833333334,895.63832,914.0542550000001,1937,784
geom,0.5,10,3,0.95,8,11.5,1280.4407499999995,903.916068181818,901.1583800000001,917.4124,4036,7218
geom,0.5,10,3,0.95,9,11.5,1355.149,937.4705787878787,934.20412,970.88648,914,5373
geom,0.5,10,3,0.975,0,11.5,1433.9735,998.1203474747475,996.4045850000001,1024.36875,2279,6091
geom,0.5,10,3,0.975,1,11.5,1514.8005624999992,1065.0586340909074,1065.3668924999984,1096.9904224999984,711,1247
geom,0.5,10,3,0.975,2,11.5,1432.7343124999977,995.5135088383823,996.6976699999985,1017.1026599999985,6196,3120
geom,0.5,10,3,0.975,3,11.5,1349.5399640691876,952.4194601010089,949.0876249999988,970.4540549999987,1629,8689
geom,0.5,10,3,0.975,4,11.5,1424.9788873038544,995.8897545454543,995.65163,1021.2528400000001,1384,6466
geom,0.5,10,3,0.975,5,11.5,1359.7845,945.9675671590909,942.09523,967.935160875,1937,784
geom,0.5,10,3,0.975,6,11.5,1428.8618680456516,999.4040707070707,1001.2672150000001,1030.5487249999999,4036,7218
geom,0.5,10,3,0.975,7,11.5,1438.1265,992.7320727272727,993.6011100000001,1033.61065,914,5373
geom,0.5,10,3,0.975,8,11.5,1433.9735,998.1203474747475,996.4045850000001,1024.36875,2279,6091
geom,0.5,10,3,0.975,9,11.5,1514.8005624999992,1065.0586340909074,1065.3668924999984,1096.9904224999984,711,1247
geom,0.5,10,3,0.99,0,11.5,1773.461749999999,1291.5533726666658,1295.7138917999994,1321.7408679999994,6196,3120
geom,0.5,10,3,0.99,1,11.5,1545.3145,1140.7079111111113,1143.3791400000002,1170.1718,1629,8689
geom,0.5,10,3,0.99,2,11.5,1628.5984692039501,1212.8221570114883,1216.3325649514227,1246.7812121404697,1384,6466
geom,0.5,10,3,0.99,3,11.5,1716.5747499999995,1287.07065,1291.49475,1324.83029,1937,784
geom,0.5,10,3,0.99,4,11.5,1631.4282499999995,1214.19425,1218.42295,1251.4661999999998,4036,7218
geom,0.5,10,3,0.99,5,11.5,1609.1102499999995,1135.8209500000003,1138.06077,1178.0795500000002,914,5373
geom,0.5,10,3,0.99,6,11.5,1518.973186228937,1062.5442679385371,1064.2462578617083,1094.6123680766998,2279,6091
geom,0.5,10,3,0.99,7,11.5,1685.0423105752473,1209.1738913422432,1212.4216033120279,1246.1195982132479,711,1247
geom,0.5,10,3,0.99,8,11.5,1773.461749999999,1291.5533726666658,1295.7138917999994,1321.7408679999994,6196,3120
geom,0.5,10,3,0.99,9,11.5,1545.3145,1140.7079111111113,1143.3791400000002,1170.1718,1629,8689
geom,1.0,2,1,0.95,0,4.0,628.6045,628.6290757575757,619.2219399999999,664.24186,1384,6466
geom,1.0,2,1,0.95,1,4.0,704.0865,700.4261363636364,690.4178999999999,765.5078199999999,1937,784
geom,1.0,2,1,0.95,2,4.0,633.1909999999966,633.2237045454514,623.2425599999967,683.847489999996,4036,7218
geom,1.0,2,1,0.95,3,4.0,628.112,627.9864545454544,618.22652,678.5050799999999,914,5373
geom,1.0,2,1,0.95,4,4.0,628.911,629.8823333333332,619.52392,664.47668,2279,6091
geom,1.0,2,1,0.95,5,4.0,626.997,628.4866212121211,618.48575,676.9363500000001,711,1247
geom,1.0,2,1,0.95,6,4.0,626.369,626.9014848484849,616.9594799999999,677.3738000000001,6196,3120
geom,1.0,2,1,0.95,7,4.0,704.502,701.4040202020201,691.5274399999998,766.03454,1629,8689
geom,1.0,2,1,0.95,8,4.0,628.6045,628.6290757575757,619.2219399999999,664.24186,1384,6466
geom,1.0,2,1,0.95,9,4.0,704.0865,700.4261363636364,690.4178999999999,765.5078199999999,1937,784
geom,1.0,2,1,0.975,0,4.0,785.106,779.3288181818182,769.9547,855.4386999999999,4036,7218
geom,1.0,2,1,0.975,1,4.0,867.327,859.2921010101011,850.90004,942.758,914,5373
geom,1.0,2,1,0.975,2,4.0,784.261,778.8682424242425,769.1123999999999,844.7935,2279,6091
geom,1.0,2,1,0.975,3,4.0,782.007,776.715909090909,767.66824,852.854,711,1247
geom,1.0,2,1,0.975,4,4.0,782.2458749999997,777.0007537878788,767.888635,852.9048749999997,6196,3120
geom,1.0,2,1,0.975,5,4.0,784.6388749999998,779.000612121212,769.6758655000001,854.98118825,1629,8689
geom,1.0,2,1,0.975,6,4.0,784.262,778.2023181818182,769.1990499999999,844.7428000000001,1384,6466
geom,1.0,2,1,0.975,7,4.0,785.504,779.2371060606059,769.7119999999999,855.1626,1937,784
geom,1.0,2,1,0.975,8,4.0,785.106,779.3288181818182,769.9547,855.4386999999999,4036,7218
geom,1.0,2,1,0.975,9,4.0,867.327,859.2921010101011,850.90004,942.758,914,5373
geom,1.0,2,1,0.99,0,4.0,868.871,861.6755656565656,852.66384,937.97876,2279,6091
geom,1.0,2,1,0.99,1,4.0,1038.612,1029.804090909091,1020.1399,1121.59654,711,1247
geom,1.0,2,1,0.99,2,4.0,952.309,944.335,935.8947,1033.09323,6196,3120
geom,1.0,2,1,0.99,3,4.0,954.817,946.2603838383839,937.21444,1034.90268,1629,8689
geom,1.0,2,1,0.99,4,4.0,954.7466499999994,946.291535858585,938.2250499999991,1030.6809999999994,1384,6466
geom,1.0,2,1,0.99,5,4.0,870.3607499999993,862.2679803030295,852.7947699999992,945.7500999999992,1937,784
geom,1.0,2,1,0.99,6,4.0,954.7005,946.1269545454546,936.4567799999999,1034.6714,4036,7218
geom,1.0,2,1,0.99,7,4.0,1041.8818999999994,1032.1095454545448,1022.8648099999991,1123.7515899999992,914,5373
geom,1.0,2,1,0.99,8,4.0,868.871,861.6755656565656,852.66384,937.97876,2279,6091
geom,1.0,2,1,0.99,9,4.0,1038.612,1029.804090909091,1020.1399,1121.59654,711,1247
geom,1.0,3,1,0.95,0,5.0,730.498,638.3033164983165,637.6445,667.5944499999999,6196,3120
geom,1.0,3,1,0.95,1,5.0,811.345,708.733898989899,707.1973,749.5011999999999,1629,8689
geom,1.0,3,1,0.95,2,5.0,688.5292857142828,640.5401616161618,639.9388200000001,670.11855,1384,6466
geom,1.0,3,1,0.95,3,5.0,811.8839999999998,707.5846397306398,706.38366,756.1167999999999,1937,784
geom,1.0,3,1,0.95,4,5.0,737.4916999999965,643.7782286195256,643.6391799999969,682.3065999999964,4036,7218
geom,1.0,3,1,0.95,5,5.0,732.434,639.8776363636364,638.1621400000001,675.4178799999999,914,5373
geom,1.0,3,1,0.95,6,5.0,732.746,640.8750841750842,640.08474,670.03755,2279,6091
geom,1.0,3,1,0.95,7,5.0,684.527,638.8803636363637,638.6057400000001,668.04098,711,1247
geom,1.0,3,1,0.95,8,5.0,730.498,638.3033164983165,637.6445,667.5944499999999,6196,3120
geom,1.0,3,1,0.95,9,5.0,811.345,708.733898989899,707.1973,749.5011999999999,1629,8689
geom,1.0,3,1,0.975,0,5.0,843.081,784.4995555555557,782.13576,834.76221,1384,6466
geom,1.0,3,1,0.975,1,5.0,895.511,784.1576363636364,782.4867800000001,843.3562000000001,1937,784
geom,1.0,3,1,0.975,2,5.0,844.207,784.365037037037,782.71924,844.4713200000001,4036,7218
geom,1.0,3,1,0.975,3,5.0,978.203,862.5170000000002,860.40432,931.62306,914,5373
geom,1.0,3,1,0.975,4,5.0,843.593,783.9126666666667,781.74776,834.86382,2279,6091
geom,1.0,3,1,0.975,5,5.0,840.493,781.5766704545455,779.71649375,832.9962875000001,711,1247
geom,1.0,3,1,0.975,6,5.0,891.7172499999998,782.6963537037036,780.5113739999999,833.9379555000002,6196,3120
geom,1.0,3,1,0.975,7,5.0,843.0042499999997,784.162997895623,782.2585677499999,835.35626825,1629,8689
geom,1.0,3,1,0.975,8,5.0,843.081,784.4995555555557,782.13576,834.76221,1384,6466
geom,1.0,3,1,0.975,9,5.0,895.511,784.1576363636364,782.4867800000001,843.3562000000001,1937,784
geom,1.0,3,1,0.99,0,5.0,1014.2564,948.3917703703705,946.851,1025.2342800000001,4036,7218
geom,1.0,3,1,0.99,1,5.0,1154.2935399999994,1033.8913733333325,1032.0445999999993,1116.137869999999,914,5373
geom,1.0,3,1,0.99,2,5.0,928.503,865.0235959595959,862.483,926.281,2279,6091
geom,1.0,3,1,0.99,3,5.0,1097.421,1031.4025185185187,1029.56904,1109.17274,711,1247
geom,1.0,3,1,0.99,4,5.0,1011.747,947.6393945454545,944.9148994,1017.2427182,6196,3120
geom,1.0,3,1,0.99,5,5.0,1013.639,948.745696969697,947.02808,1019.1710800000001,1629,8689
geom,1.0,3,1,0.99,6,5.0,1013.7242199999993,948.2759747138039,946.7195943999991,1018.9155907999992,1384,6466
geom,1.0,3,1,0.99,7,5.0,929.9962999999993,865.4713606060599,863.4825699999992,934.6116199999992,1937,784
geom,1.0,3,1,0.99,8,5.0,1014.2564,948.3917703703705,946.851,1025.2342800000001,4036,7218
geom,1.0,3,1,0.99,9,5.0,1154.2935399999994,1033.8913733333325,1032.0445999999993,1116.137869999999,914,5373
geom,1.0,3,2,0.95,0,5.0,764.476,770.7970740740741,759.9532800000001,822.3744499999999,2279,6091
geom,1.0,3,2,0.95,1,5.0,835.815,838.9238181818182,828.7141599999999,904.80528,711,1247
geom,1.0,3,2,0.95,2,5.0,762.971,768.6701919191919,758.37188,823.4585599999999,6196,3120
geom,1.0,3,2,0.95,3,5.0,768.063,774.0625723905724,763.7716400000002,839.39629,1629,8689
geom,1.0,3,2,0.95,4,5.0,764.8349999999999,770.4355387205387,760.5144399999999,797.1257800000001,1384,6466
geom,1.0,3,2,0.95,5,5.0,766.5729999999998,771.5072996632996,761.1493999999999,826.0916799999999,1937,784
geom,1.0,3,2,0.95,6,5.0,766.8739999999999,772.7466565656565,762.44768,824.3306,4036,7218
geom,1.0,3,2,0.95,7,5.0,764.029,769.2078181818182,758.9870399999999,821.53536,914,5373
geom,1.0,3,2,0.95,8,5.0,764.476,770.7970740740741,759.9532800000001,822.3744499999999,2279,6091
geom,1.0,3,2,0.95,9,5.0,835.815,838.9238181818182,828.7141599999999,904.80528,711,1247
geom,1.0,3,2,0.975,0,5.0,916.8162499999997,916.9591666666668,908.0840974999999,994.8012899999998,6196,3120
geom,1.0,3,2,0.975,1,5.0,844.0278499999982,846.6828813131295,836.4107829999983,923.1417739999981,1629,8689
geom,1.0,3,2,0.975,2,5.0,840.372,842.6911750841749,833.7570400000001,888.9964800000001,1384,6466
geom,1.0,3,2,0.975,3,5.0,841.938,843.5406363636365,833.3910799999999,911.4484800000001,1937,784
geom,1.0,3,2,0.975,4,5.0,842.567,845.3180740740744,835.7664000000001,911.1213399999999,4036,7218
geom,1.0,3,2,0.975,5,5.0,918.823,918.2190370370373,909.6878200000001,994.5374,914,5373
geom,1.0,3,2,0.975,6,5.0,840.36,843.1455185185184,833.41526,908.98522,2279,6091
geom,1.0,3,2,0.975,7,5.0,915.727,916.4102977272727,905.9587549999999,992.9013687500001,711,1247
geom,1.0,3,2,0.975,8,5.0,916.8162499999997,916.9591666666668,908.0840974999999,994.8012899999998,6196,3120
geom,1.0,3,2,0.975,9,5.0,844.0278499999982,846.6828813131295,836.4107829999983,923.1417739999981,1629,8689
geom,1.0,3,2,0.99,0,5.0,1170.8693999999998,1166.8238143434344,1157.6346768,1254.283004,1384,6466
geom,1.0,3,2,0.99,1,5.0,1003.3034000000001,1000.5922181818182,991.9657799999999,1084.8797799999998,1937,784
geom,1.0,3,2,0.99,2,5.0,1088.0584,1084.7568074074075,1075.2972,1173.00046,4036,7218
geom,1.0,3,2,0.99,3,5.0,1087.6183999999998,1083.9137838383838,1076.36944,1172.0188799999999,914,5373
geom,1.0,3,2,0.99,4,5.0,920.794,920.9488383838383,910.116,997.127,2279,6091
geom,1.0,3,2,0.99,5,5.0,1084.595,1082.1903333333335,1072.66536,1171.0238,711,1247
geom,1.0,3,2,0.99,6,5.0,1169.855,1166.0628527272727,1157.7433351999998,1258.1034582,6196,3120
geom,1.0,3,2,0.99,7,5.0,1004.725,1002.9339696969696,994.857,1091.48343,1629,8689
geom,1.0,3,2,0.99,8,5.0,1170.8693999999998,1166.8238143434344,1157.6346768,1254.283004,1384,6466
geom,1.0,3,2,0.99,9,5.0,1003.3034000000001,1000.5922181818182,991.9657799999999,1084.8797799999998,1937,784
geom,1.0,5,1,0.95,0,7.0,905.2097999999962,674.9756242424214,675.7475599999973,702.6666099999968,4036,7218
geom,1.0,5,1,0.95,1,7.0,900.758,670.0445757575758,669.432,696.6829200000001,914,5373
geom,1.0,5,1,0.95,2,7.0,899.2863571428572,673.9376632034633,673.0112857142859,700.2979228571429,2279,6091
geom,1.0,5,1,0.95,3,7.0,896.896,669.7937733333332,670.6112875,696.7384574999999,711,1247
geom,1.0,5,1,0.95,4,7.0,896.8587857142859,667.2652034632035,668.8290000000001,696.09722,6196,3120
geom,1.0,5,1,0.95,5,7.0,982.118,736.2615030303032,734.462,770.44028,1629,8689
geom,1.0,5,1,0.95,6,7.0,898.1399999999998,671.0210391919192,671.489095,691.810897,1384,6466
geom,1.0,5,1,0.95,7,7.0,983.3779999999998,733.9522525252526,732.46822,768.1135499999999,1937,784
geom,1.0,5,1,0.95,8,7.0,905.2097999999962,674.9756242424214,675.7475599999973,702.6666099999968,4036,7218
geom,1.0,5,1,0.95,9,7.0,900.758,670.0445757575758,669.432,696.6829200000001,914,5373
geom,1.0,5,1,0.975,0,7.0,1063.325,806.8075636363636,804.02586,845.5018,2279,6091
geom,1.0,5,1,0.975,1,7.0,1058.981,801.4037999999999,801.1390200000001,842.926,711,1247
geom,1.0,5,1,0.975,2,7.0,1060.7249999999997,801.0782727272727,801.4450400000001,842.7732,6196,3120
geom,1.0,5,1,0.975,3,7.0,1065.602,806.7649636363636,805.5403799999999,848.551,1629,8689
geom,1.0,5,1,0.975,4,7.0,1039.4002439024393,802.1062687361418,802.1383809756097,840.7348292682926,1384,6466
geom,1.0,5,1,0.975,5,7.0,1067.876,805.54064,804.454702,846.9168000000001,1937,784
geom,1.0,5,1,0.975,6,7.0,1064.923,805.1334555555557,805.095672,846.2821829999999,4036,7218
geom,1.0,5,1,0.975,7,7.0,1150.08,881.4676363636364,879.9048399999999,927.90602,914,5373
geom,1.0,5,1,0.975,8,7.0,1063.325,806.8075636363636,804.02586,845.5018,2279,6091
geom,1.0,5,1,0.975,9,7.0,1058.981,801.4037999999999,801.1390200000001,842.926,711,1247
geom,1.0,5,1,0.99,0,7.0,1234.201,961.6610666666667,962.51312,1012.0206,6196,3120
geom,1.0,5,1,0.99,1,7.0,1238.153,962.1239828282829,963.3412254,1017.1180468,1629,8689
geom,1.0,5,1,0.99,2,7.0,1175.3941599999991,960.5609365656558,962.8192399999992,1013.2546899999993,1384,6466
geom,1.0,5,1,0.99,3,7.0,1094.2236799999991,880.4644812121204,881.7932799999992,930.4390899999992,1937,784
geom,1.0,5,1,0.99,4,7.0,1177.3834425742573,964.0476097509751,964.9531510891089,1014.9271192079208,4036,7218
geom,1.0,5,1,0.99,5,7.0,1326.8082399999994,1049.3667258181808,1048.9327695999991,1107.0293707999992,914,5373
geom,1.0,5,1,0.99,6,7.0,1150.277,884.2846565656564,882.43544,928.64964,2279,6091
geom,1.0,5,1,0.99,7,7.0,1319.052,1042.2107333333333,1044.51714,1100.0790799999997,711,1247
geom,1.0,5,1,0.99,8,7.0,1234.201,961.6610666666667,962.51312,1012.0206,6196,3120
geom,1.0,5,1,0.99,9,7.0,1238.153,962.1239828282829,963.3412254,1017.1180468,1629,8689
geom,1.0,5,2,0.95,0,7.0,921.0449999999997,793.6331688888889,794.778402,820.9641349999998,1384,6466
geom,1.0,5,2,0.95,1,7.0,925.3609999999998,794.648618181818,794.8146599999999,828.1515,1937,784
geom,1.0,5,2,0.95,2,7.0,979.3469999999998,796.5312282828281,797.0431799999999,830.1787999999999,4036,7218
geom,1.0,5,2,0.95,3,7.0,977.534,791.6972303030304,791.54684,825.6456400000002,914,5373
geom,1.0,5,2,0.95,4,7.0,922.129,795.0719696969699,794.3361600000001,825.732,2279,6091
geom,1.0,5,2,0.95,5,7.0,995.678,856.3222393939395,857.1076099999999,899.6062345,711,1247
geom,1.0,5,2,0.95,6,7.0,974.993,791.3473696969698,791.8598799999999,828.1178000000001,6196,3120
geom,1.0,5,2,0.95,7,7.0,926.1,798.6716424242426,798.2143599999999,836.177,1629,8689
geom,1.0,5,2,0.95,8,7.0,921.0449999999997,793.6331688888889,794.778402,820.9641349999998,1384,6466
geom,1.0,5,2,0.95,9,7.0,925.3609999999998,794.648618181818,794.8146599999999,828.1515,1937,784
geom,1.0,5,2,0.975,0,7.0,1003.784,862.8526422222221,863.017915,904.485316,4036,7218
geom,1.0,5,2,0.975,1,7.0,1082.936,931.4441272727272,931.7616800000001,980.20348,914,5373
geom,1.0,5,2,0.975,2,7.0,1001.385,861.5432565656567,860.82544,899.8294000000001,2279,6091
geom,1.0,5,2,0.975,3,7.0,1077.79,929.616909090909,931.20576,979.9933,711,1247
geom,1.0,5,2,0.975,4,7.0,1079.4949999999997,930.1881999999997,931.4010800000001,979.1612399999999,6196,3120
geom,1.0,5,2,0.975,5,7.0,1005.5489999999984,865.4788505050491,864.8835599999984,911.2569599999981,1629,8689
geom,1.0,5,2,0.975,6,7.0,1000.343,859.9115393939395,860.6252,893.2698200000001,1384,6466
geom,1.0,5,2,0.975,7,7.0,1004.347,860.9634611111111,860.8501749999999,902.2339169999999,1937,784
geom,1.0,5,2,0.975,8,7.0,1003.784,862.8526422222221,863.017915,904.485316,4036,7218
geom,1.0,5,2,0.975,9,7.0,1082.936,931.4441272727272,931.7616800000001,980.20348,914,5373
geom,1.0,5,2,0.99,0,7.0,1084.345,935.4934949494952,935.0931999999999,980.53304,2279,6091
geom,1.0,5,2,0.99,1,7.0,1249.438,1090.9244606060606,1091.62918,1155.09752,711,1247
geom,1.0,5,2,0.99,2,7.0,1335.947,1173.5671151515153,1173.69744,1239.25848,6196,3120
geom,1.0,5,2,0.99,3,7.0,1170.252,1014.7370595959597,1014.5522269999999,1076.6773647,1629,8689
geom,1.0,5,2,0.99,4,7.0,1337.7361999999998,1174.4449171717172,1174.9412,1232.8738799999999,1384,6466
geom,1.0,5,2,0.99,5,7.0,1169.5801999999996,1011.3997858585858,1011.5835999999999,1067.5872000000002,1937,784
geom,1.0,5,2,0.99,6,7.0,1254.2491999999997,1093.8942424242427,1094.4322000000002,1157.1372000000001,4036,7218
geom,1.0,5,2,0.99,7,7.0,1254.2731999999996,1092.931943939394,1092.5976345000001,1155.4884375,914,5373
geom,1.0,5,2,0.99,8,7.0,1084.345,935.4934949494952,935.0931999999999,980.53304,2279,6091
geom,1.0,5,2,0.99,9,7.0,1249.438,1090.9244606060606,1091.62918,1155.09752,711,1247
geom,1.0,5,3,0.95,0,7.0,921.688,854.2891515151517,852.61748,889.99476,6196,3120
geom,1.0,5,3,0.95,1,7.0,927.951,863.511478787879,860.76876,900.196,1629,8689
geom,1.0,5,3,0.95,2,7.0,922.9519999999998,857.0140222222223,854.9293265,879.30223,1384,6466
geom,1.0,5,3,0.95,3,7.0,926.8609999999998,857.1826585858585,855.67552,889.3066,1937,784
geom,1.0,5,3,0.95,4,7.0,927.3549999999998,859.871818181818,858.1712899999999,888.3518500000001,4036,7218
geom,1.0,5,3,0.95,5,7.0,995.382,914.3351151515154,912.8157199999999,952.535,914,5373
geom,1.0,5,3,0.95,6,7.0,923.337,856.1085878787882,854.3252,883.779,2279,6091
geom,1.0,5,3,0.95,7,7.0,993.565,915.5600788888887,915.0342125,954.3431500000002,711,1247
geom,1.0,5,3,0.95,8,7.0,921.688,854.2891515151517,852.61748,889.99476,6196,3120
geom,1.0,5,3,0.95,9,7.0,927.951,863.511478787879,860.76876,900.196,1629,8689
geom,1.0,5,3,0.975,0,7.0,1027.031,985.6038626262628,984.32472,1028.08954,1384,6466
geom,1.0,5,3,0.975,1,7.0,1001.119,919.1999333333333,918.79566,961.255354,1937,784
geom,1.0,5,3,0.975,2,7.0,1077.045,988.1420733333333,986.904629,1038.2421359999998,4036,7218
geom,1.0,5,3,0.975,3,7.0,1075.583,984.8728161616162,983.61116,1034.83816,914,5373
geom,1.0,5,3,0.975,4,7.0,1026.863,984.6960040404042,983.27928,1034.87058,2279,6091
geom,1.0,5,3,0.975,5,7.0,1103.8345999999988,1058.11238181818,1057.0461199999982,1118.8617199999983,711,1247
geom,1.0,5,3,0.975,6,7.0,1075.004599999998,986.9710848484833,985.5878399999984,1045.4778499999982,6196,3120
geom,1.0,5,3,0.975,7,7.0,957.8703999999984,923.708933333332,923.0233599999984,973.5434399999982,1629,8689
geom,1.0,5,3,0.975,8,7.0,1027.031,985.6038626262628,984.32472,1028.08954,1384,6466
geom,1.0,5,3,0.975,9,7.0,1001.119,919.1999333333333,918.79566,961.255354,1937,784
geom,1.0,5,3,0.99,0,7.0,1276.4291999999998,1223.5927515151518,1221.805,1299.69844,4036,7218
geom,1.0,5,3,0.99,1,7.0,1242.7441999999996,1141.4593939393937,1139.6327337999999,1210.2944366,914,5373
geom,1.0,5,3,0.99,2,7.0,1108.055,1060.6974747474749,1058.86128,1121.04108,2279,6091
geom,1.0,5,3,0.99,3,7.0,1270.321,1218.7752545454546,1218.1647999999998,1294.78448,711,1247
geom,1.0,5,3,0.99,4,7.0,1358.2002799999993,1305.2690836363631,1303.707379999999,1389.9884199999992,6196,3120
geom,1.0,5,3,0.99,5,7.0,1192.363,1142.8753207070706,1141.0671982,1219.4570886,1629,8689
geom,1.0,5,3,0.99,6,7.0,1275.2005999999992,1222.2108856565649,1220.6325599999993,1292.7802599999993,1384,6466
geom,1.0,5,3,0.99,7,7.0,1358.4711999999997,1302.8483454545458,1301.0906,1384.9931999999997,1937,784
geom,1.0,5,3,0.99,8,7.0,1276.4291999999998,1223.5927515151518,1221.805,1299.69844,4036,7218
geom,1.0,5,3,0.99,9,7.0,1242.7441999999996,1141.4593939393937,1139.6327337999999,1210.2944366,914,5373
geom,1.0,10,1,0.95,0,12.0,1262.011,776.5533939393939,771.132,780.1243499999999,2279,6091
geom,1.0,10,1,0.95,1,12.0,1259.2127662337664,783.757361038961,772.1470774025975,780.3257122077923,711,1247
geom,1.0,10,1,0.95,2,12.0,1256.595,769.689513131313,765.69733,784.304764,6196,3120
geom,1.0,10,1,0.95,3,12.0,1345.897,822.7749454545453,818.64176,844.5477200000001,1629,8689
geom,1.0,10,1,0.95,4,12.0,1261.9982792207795,774.0341493506492,770.4479610389611,780.6157546753248,1384,6466
geom,1.0,10,1,0.95,5,12.0,1346.6494999999998,818.1705909090908,816.05677,843.3736,1937,784
geom,1.0,10,1,0.95,6,12.0,1267.9051999999963,772.2735944444423,770.4767499999978,786.1522499999975,4036,7218
geom,1.0,10,1,0.95,7,12.0,1265.096,778.4480303030302,766.5669499999999,783.0851599999999,914,5373
geom,1.0,10,1,0.95,8,12.0,1262.011,776.5533939393939,771.132,780.1243499999999,2279,6091
geom,1.0,10,1,0.95,9,12.0,1259.2127662337664,783.757361038961,772.1470774025975,780.3257122077923,711,1247
geom,1.0,10,1,0.975,0,12.0,1424.1198750000003,880.470369949495,878.798235,912.193445,6196,3120
geom,1.0,10,1,0.975,1,12.0,1429.7388750000005,884.9552749999999,881.433165,912.558225,1629,8689
geom,1.0,10,1,0.975,2,12.0,1427.4171463414632,885.0582749445676,880.9304707760532,907.5989403991131,1384,6466
geom,1.0,10,1,0.975,3,12.0,1367.4280709534369,880.8174049002216,878.1323032217298,910.9529726219513,1937,784
geom,1.0,10,1,0.975,4,12.0,1366.2480997782702,877.4719460458241,878.2692788913525,908.3207570288249,4036,7218
geom,1.0,10,1,0.975,5,12.0,1517.93,949.0612,949.10344,982.2672,914,5373
geom,1.0,10,1,0.975,6,12.0,1404.4376851441248,884.3876097560975,881.3879663414634,905.2670951441241,2279,6091
geom,1.0,10,1,0.975,7,12.0,1424.793,891.8002848484849,882.13824,907.0224000000002,711,1247
geom,1.0,10,1,0.975,8,12.0,1424.1198750000003,880.470369949495,878.798235,912.193445,6196,3120
geom,1.0,10,1,0.975,9,12.0,1429.7388750000005,884.9552749999999,881.433165,912.558225,1629,8689
geom,1.0,10,1,0.99,0,12.0,1537.5544689108906,1032.599625846984,1032.368201014851,1068.1984853306926,1384,6466
geom,1.0,10,1,0.99,1,12.0,1454.1569299999992,949.9572333333326,949.2509999999993,986.2216199999992,1937,784
geom,1.0,10,1,0.99,2,12.0,1538.6206999999997,1022.7037909090909,1026.5252,1063.1229500000002,4036,7218
geom,1.0,10,1,0.99,3,12.0,1695.4030592079205,1109.8705541914187,1112.4979999009897,1149.4666402970292,914,5373
geom,1.0,10,1,0.99,4,12.0,1451.818,953.1694444444444,951.90068,981.3256799999999,2279,6091
geom,1.0,10,1,0.99,5,12.0,1687.038,1121.205272727273,1115.32,1151.0902999999998,711,1247
geom,1.0,10,1,0.99,6,12.0,1534.0670495049508,1028.5787327122714,1030.0583216831687,1069.5235779029704,6196,3120
geom,1.0,10,1,0.99,7,12.0,1604.2789603960402,1029.5182125412543,1029.8858118811884,1067.7444154455447,1629,8689
geom,1.0,10,1,0.99,8,12.0,1537.5544689108906,1032.599625846984,1032.368201014851,1068.1984853306926,1384,6466
geom,1.0,10,1,0.99,9,12.0,1454.1569299999992,949.9572333333326,949.2509999999993,986.2216199999992,1937,784
geom,1.0,10,2,0.95,0,12.0,1282.9114999999997,886.9760999999999,886.3736799999999,902.7330599999999,4036,7218
geom,1.0,10,2,0.95,1,12.0,1284.0146966824643,882.6722985207532,880.0294226066354,897.4928498578201,914,5373
geom,1.0,10,2,0.95,2,12.0,1282.105,896.918918181818,887.7708400000001,907.11269,2279,6091
geom,1.0,10,2,0.95,3,12.0,1485.584,942.8649030303028,937.9384399999999,960.771,711,1247
geom,1.0,10,2,0.95,4,12.0,1338.045464454976,886.3994950114893,882.4477371184835,907.6739340805689,6196,3120
geom,1.0,10,2,0.95,5,12.0,1283.4317393364925,894.2015855234813,890.0304776303319,914.3578896682465,1629,8689
geom,1.0,10,2,0.95,6,12.0,1340.301087677725,881.1912168174644,882.6858879146923,893.6216234123226,1384,6466
geom,1.0,10,2,0.95,7,12.0,1283.3844999999997,885.6168545454544,882.28313,899.48794,1937,784
geom,1.0,10,2,0.95,8,12.0,1282.9114999999997,886.9760999999999,886.3736799999999,902.7330599999999,4036,7218
geom,1.0,10,2,0.95,9,12.0,1284.0146966824643,882.6722985207532,880.0294226066354,897.4928498578201,914,5373
geom,1.0,10,2,0.975,0,12.0,1361.996,940.9227999999999,937.2106699999999,964.29977,2279,6091
geom,1.0,10,2,0.975,1,12.0,1504.268,1005.881018181818,1001.2218,1030.97144,711,1247
geom,1.0,10,2,0.975,2,12.0,1504.1708750000003,1004.7550517676767,1000.6197649999999,1037.527735,6196,3120
geom,1.0,10,2,0.975,3,12.0,1364.2874749999985,945.8350909090894,943.2148649999986,974.0634349999984,1629,8689
geom,1.0,10,2,0.975,4,12.0,1360.207,935.3945454545454,936.9822800000001,956.79412,1384,6466
geom,1.0,10,2,0.975,5,12.0,1365.423,938.9223872727272,936.2630402500001,961.89994875,1937,784
geom,1.0,10,2,0.975,6,12.0,1363.853,940.117509090909,939.69768,963.8380999999999,4036,7218
geom,1.0,10,2,0.975,7,12.0,1449.121,1001.669812121212,999.59204,1032.01356,914,5373
geom,1.0,10,2,0.975,8,12.0,1361.996,940.9227999999999,937.2106699999999,964.29977,2279,6091
geom,1.0,10,2,0.975,9,12.0,1504.268,1005.881018181818,1001.2218,1030.97144,711,1247
geom,1.0,10,2,0.99,0,12.0,1763.811,1232.9174424242424,1232.3875394000002,1273.5819680000002,6196,3120
