109.06,101.86,103.05,102.89,126.32,92.13,97.74,95.62,90.85,102.63,98.40,103.94,75.11,106.03,107.64,110.32,96.79,102.97,91.37,80.29,119.44,102.84,101.13,109.17,87.72,92.18,116.39,105.49,121.57,103.64
109.06,101.86,103.05,102.89,106.07,99.67,89.98,91.83,107.50,90.48,97.27,89.73,104.02,97.32,113.44,102.38,108.31,90.27,106.90,77.94,109.51,100.76,110.15,82.70,98.75,82.51,96.59,94.16,89.79,83.54
109.06,101.86,103.05,102.89,101.31,98.17,95.74,112.06,94.44,102.64,99.50,92.68,105.16,87.19,103.22,75.97,88.01,94.29,101.57,109.23,92.10,100.32,93.97,102.33,110.99,119.45,108.61,108.32,88.45,103.27
109.06,101.86,103.05,102.89,95.46,89.59,98.97,98.85,114.56,93.47,108.58,116.35,96.38,80.65,96.39,116.29,99.34,102.94,113.45,101.94,77.89,115.84,89.29,107.06,106.59,104.37,85.39,110.18,97.48,73.74
109.06,101.86,103.05,102.89,82.36,103.61,114.82,104.63,94.01,96.84,98.91,101.05,110.12,92.31,114.05,118.48,102.87,123.84,104.63,104.05,121.68,93.99,121.32,92.79,103.94,110.96,99.50,101.03,90.50,103.30
109.06,101.86,103.05,102.89,109.14,101.20,119.55,97.03,104.39,111.71,86.70,116.10,107.94,105.01,106.58,109.25,98.77,105.55,90.92,98.32,106.92,97.93,112.18,93.13,93.99,100.40,93.74,116.81,114.29,79.63
109.06,101.86,103.05,102.89,106.17,102.23,109.07,92.53,87.66,96.28,86.34,93.71,113.39,99.16,102.28,116.22,118.40,98.35,97.09,99.83,92.05,107.52,100.06,98.92,99.49,93.59,105.32,84.04,92.40,79.19
109.06,101.86,103.05,102.89,113.19,101.00,96.33,95.31,88.78,100.92,108.88,114.30,117.76,95.78,89.79,105.73,101.53,104.38,112.71,108.54,105.03,100.80,87.35,103.41,95.53,101.01,95.49,110.03,88.04,100.09
109.06,101.86,103.05,102.89,90.45,85.44,104.40,98.03,108.37,103.33,97.12,97.86,103.70,94.65,103.77,88.84,92.69,107.50,97.33,101.40,91.42,89.08,98.98,93.99,104.69,94.26,98.46,107.33,89.97,106.31
109.06,101.86,103.05,102.89,98.39,98.37,100.36,89.34,89.32,95.14,103.13,114.22,95.02,93.03,102.72,95.59,108.21,104.19,98.96,102.42,98.31,87.69,91.26,98.54,106.25,103.97,118.59,112.88,108.85,103.81
109.06,101.86,103.05,102.89,108.69,110.42,90.43,91.90,113.45,94.47,110.14,94.01,77.32,103.09,83.04,102.84,95.32,100.96,90.46,96.94,99.72,82.97,101.06,96.35,113.71,106.82,103.42,102.24,100.11,110.43
109.06,101.86,103.05,102.89,103.71,101.83,87.89,102.39,88.39,98.85,93.63,112.77,96.56,92.63,102.42,99.41,100.94,108.30,103.03,102.88,109.10,109.62,75.34,95.83,97.00,97.11,110.41,109.16,102.41,94.26
109.06,101.86,103.05,102.89,118.32,87.82,102.70,90.62,104.56,86.35,104.20,102.71,110.19,111.34,81.28,109.22,110.71,90.54,88.04,109.64,92.19,86.20,81.98,93.96,96.70,116.00,104.00,114.48,98.88,94.71
109.06,101.86,103.05,102.89,101.54,108.62,101.81,103.95,92.88,91.44,107.34,97.25,106.37,85.42,114.80,110.66,92.03,109.99,91.76,115.87,100.53,121.30,93.46,111.26,99.00,110.99,105.68,88.92,107.80,115.41
109.06,101.86,103.05,102.89,96.50,90.07,105.14,94.55,98.54,110.90,104.59,96.79,85.68,91.59,97.53,91.18,101.15,81.63,108.87,95.74,101.78,98.71,107.29,92.81,106.16,88.49,116.90,99.62,108.75,106.08
109.06,101.86,103.05,102.89,97.28,110.08,85.52,112.81,121.37,94.21,104.77,103.39,85.48,99.51,90.90,94.25,82.29,92.99,100.08,106.93,95.59,86.30,108.72,91.61,95.31,111.83,108.42,101.68,94.66,96.94
109.06,101.86,103.05,102.89,101.18,97.03,114.25,101.13,90.09,92.16,97.68,105.25,93.46,102.49,93.40,83.54,97.06,103.48,108.82,89.85,81.41,108.29,87.88,98.52,106.50,98.70,107.44,89.86,97.91,106.00
109.06,101.86,103.05,102.89,105.64,105.24,94.93,108.37,103.43,117.66,79.60,93.46,110.23,93.69,115.16,87.72,96.37,98.98,98.84,98.99,87.87,83.63,100.29,108.97,104.04,98.37,99.25,99.15,81.88,99.72
109.06,101.86,103.05,102.89,86.22,94.57,94.84,90.55,105.74,100.06,104.41,109.42,110.36,107.13,101.83,93.38,116.26,90.50,92.91,105.71,112.98,94.82,107.75,96.87,106.02,113.56,110.82,102.55,104.54,111.07
109.06,101.86,103.05,102.89,110.80,86.59,111.11,90.61,77.84,92.83,96.86,104.74,103.10,96.43,88.33,99.75,91.47,90.51,100.37,106.84,122.32,93.61,91.03,88.05,88.29,97.24,105.47,98.74,114.92,114.16
109.06,101.86,103.05,102.89,94.79,91.23,101.89,115.13,108.41,95.27,99.60,104.08,85.83,95.99,109.33,111.03,96.85,98.43,100.26,88.30,127.76,103.13,104.11,124.46,104.24,115.14,104.49,86.19,95.77,119.46
109.06,101.86,103.05,102.89,99.21,112.39,106.88,90.16,114.33,94.00,106.99,101.60,109.30,112.79,83.92,89.02,99.06,99.96,93.01,100.58,102.51,102.26,102.64,101.83,107.78,97.86,89.91,110.14,108.62,111.87
109.06,101.86,103.05,102.89,78.71,90.20,91.32,82.79,118.66,92.79,101.16,99.72,99.75,108.82,95.37,93.00,105.38,95.83,81.10,96.19,100.45,91.61,105.11,101.74,101.30,83.61,102.37,99.84,116.83,96.45
109.06,101.86,103.05,102.89,102.43,85.58,104.35,107.39,109.56,87.91,96.91,115.44,116.60,111.38,105.79,85.65,102.56,98.97,109.33,107.19,96.20,116.50,104.73,90.44,98.34,90.99,84.31,102.19,94.50,108.10
109.06,101.86,103.05,102.89,96.84,117.83,92.97,99.64,115.44,108.07,107.45,92.36,95.60,99.23,86.24,98.72,112.48,86.31,118.38,102.99,105.71,107.42,90.32,90.91,101.51,103.45,91.91,101.14,111.38,84.83
109.06,101.86,103.05,102.89,115.64,108.95,103.91,114.58,114.39,89.48,108.98,92.67,103.63,93.32,93.81,95.73,103.17,107.42,104.41,98.99,111.88,108.32,102.91,120.58,105.09,97.35,115.08,101.09,87.32,96.72
109.06,101.86,103.05,102.89,115.09,81.82,91.43,125.61,113.30,94.61,93.66,98.95,92.92,105.75,100.72,84.44,96.51,88.47,107.58,99.52,92.22,94.59,81.28,108.98,108.63,96.07,101.93,90.46,95.86,98.65
109.06,101.86,103.05,102.89,81.70,106.50,120.98,97.08,99.80,92.22,115.26,93.77,96.16,93.98,100.02,80.84,105.00,113.28,96.88,99.16,95.85,98.99,94.75,100.50,125.92,101.51,115.06,128.77,112.65,107.53
109.06,101.86,103.05,102.89,97.74,107.13,100.67,89.77,89.00,100.87,96.54,112.37,100.09,105.40,87.06,99.67,99.95,93.13,96.46,83.21,96.39,80.85,82.84,107.64,121.44,96.06,88.90,101.26,102.08,117.82
109.06,101.86,103.05,102.89,105.59,117.50,115.92,114.82,102.36,93.14,93.89,96.44,114.25,83.29,108.39,112.58,89.53,91.28,122.51,96.31,87.91,100.99,105.14,99.93,70.75,101.38,101.49,89.25,87.04,79.28
109.06,101.86,103.05,102.89,106.43,108.49,102.44,87.32,103.35,86.70,90.19,108.70,78.63,119.11,102.22,87.32,98.16,94.55,104.79,117.59,105.89,99.57,101.57,116.00,97.99,103.33,114.65,90.97,106.33,115.78
109.06,101.86,103.05,102.89,94.15,112.78,98.33,94.54,104.71,96.10,97.31,100.96,100.64,97.26,98.79,94.82,71.47,100.95,68.33,115.34,80.83,101.44,94.63,97.51,98.07,98.44,96.66,102.34,95.37,104.45
109.06,101.86,103.05,102.89,97.19,95.73,100.69,106.02,96.49,120.87,112.71,83.86,87.27,106.20,101.55,92.47,85.35,116.61,112.37,98.96,93.17,112.57,114.93,124.16,97.35,102.29,95.98,109.59,82.20,105.49
109.06,101.86,103.05,102.89,89.03,89.80,101.91,109.17,96.56,97.91,104.34,92.76,75.54,101.90,101.27,92.55,93.50,109.13,110.63,114.05,81.26,99.02,119.44,106.42,85.14,90.79,108.85,109.38,95.42,97.42
109.06,101.86,103.05,102.89,105.66,90.98,127.64,106.45,111.79,112.32,112.86,108.32,107.35,100.79,111.45,97.44,107.01,91.47,98.50,106.84,104.16,85.55,94.72,106.53,101.17,110.92,103.33,101.75,94.18,94.93
109.06,101.86,103.05,102.89,90.37,104.66,94.47,112.46,92.71,91.48,97.54,96.74,111.42,103.02,100.54,96.57,86.56,113.69,104.25,104.14,115.78,115.25,118.23,105.02,99.16,87.85,105.92,102.93,104.94,97.41
109.06,101.86,103.05,102.89,98.67,95.14,85.47,86.89,99.57,84.93,106.78,98.29,104.22,96.48,96.52,101.78,95.63,99.78,98.62,106.20,94.49,115.84,95.27,67.44,95.81,89.82,103.26,113.12,114.59,104.76
109.06,101.86,103.05,102.89,100.35,83.80,84.71,104.67,100.18,110.97,86.93,103.21,90.64,102.59,103.82,89.90,110.15,104.81,105.63,106.46,101.21,113.84,94.98,108.94,95.42,102.81,97.00,112.01,88.21,89.44
109.06,101.86,103.05,102.89,106.76,109.60,110.06,101.02,108.13,95.97,91.27,91.20,100.36,93.55,94.47,101.48,92.45,103.56,115.14,97.20,103.67,90.79,111.86,89.25,87.22,91.54,90.44,105.51,76.42,107.54
109.06,101.86,103.05,102.89,106.97,100.37,108.47,94.73,106.62,101.59,98.04,99.62,98.67,104.22,98.37,95.30,85.33,94.17,86.22,85.11,100.20,86.50,88.08,101.62,99.56,79.80,92.81,85.87,97.43,83.54
109.06,101.86,103.05,102.89,81.97,101.43,106.66,87.22,102.22,116.42,109.24,109.83,110.91,89.41,87.44,82.24,117.39,69.88,109.76,89.80,84.22,87.78,89.29,108.71,101.84,101.42,84.76,88.79,106.43,101.24
109.06,101.86,103.05,102.89,99.65,102.03,100.16,105.26,99.72,103.02,108.72,115.45,84.24,116.82,83.98,116.47,100.38,91.89,103.27,79.01,101.79,96.89,107.20,100.44,101.19,96.46,114.87,112.44,97.32,110.08
109.06,101.86,103.05,102.89,97.84,101.20,102.83,110.96,87.91,114.30,83.22,94.43,112.57,119.14,92.89,115.61,101.56,90.40,100.69,96.94,90.50,106.90,87.38,106.24,89.48,89.13,99.81,87.20,95.13,84.15
109.06,101.86,103.05,102.89,107.49,86.79,106.51,102.81,111.27,104.68,85.64,106.16,95.57,100.23,96.62,81.13,86.71,105.83,104.05,115.62,95.29,94.46,85.29,116.08,97.44,111.13,86.66,117.00,104.33,102.24
109.06,101.86,103.05,102.89,113.11,104.65,104.82,107.67,108.29,105.55,94.21,116.31,113.10,104.00,83.98,103.19,105.90,87.71,97.93,105.80,87.18,103.96,109.71,105.06,82.07,110.87,86.71,91.25,108.83,102.03
109.06,101.86,103.05,102.89,99.09,101.91,95.62,100.75,95.16,96.35,103.72,90.89,103.49,101.24,125.09,99.29,103.02,90.19,125.68,101.11,91.03,102.59,102.51,99.97,92.30,99.35,115.19,91.19,114.71,100.63
109.06,101.86,103.05,102.89,96.76,114.01,115.88,99.12,99.56,77.82,102.01,78.88,83.22,93.35,94.65,95.74,89.99,103.61,100.35,95.39,92.37,97.38,102.75,96.77,102.32,104.81,116.64,101.84,85.16,93.06
109.06,101.86,103.05,102.89,110.03,109.32,114.82,90.61,106.78,104.02,112.13,104.43,110.07,113.89,110.86,87.90,97.29,93.47,98.37,98.55,114.04,105.29,88.55,108.79,109.71,80.51,115.17,109.82,96.61,100.49
109.06,101.86,103.05,102.89,96.29,93.00,117.91,119.21,84.03,87.48,107.46,104.91,115.18,98.14,95.19,90.59,109.63,106.20,94.16,105.64,86.76,83.51,105.67,111.14,103.82,97.63,106.59,68.22,102.17,81.50
109.06,101.86,103.05,102.89,114.08,107.31,108.24,95.48,111.45,106.54,101.95,95.05,93.11,90.43,101.59,110.02,100.18,113.88,92.44,126.32,102.99,100.39,98.60,93.96,97.58,95.65,105.62,109.98,99.94,89.89
109.06,101.86,103.05,102.89,115.98,110.26,99.37,111.20,82.94,117.49,92.29,101.19,94.36,98.35,90.08,99.67,113.83,100.17,88.31,116.00,99.67,113.77,101.71,108.99,104.16,110.88,99.96,115.41,112.44,92.94
109.06,101.86,103.05,102.89,108.45,89.62,108.24,87.66,104.13,91.20,89.49,98.75,112.59,91.08,94.62,113.51,99.00,105.21,102.59,115.98,109.55,109.46,110.16,103.45,92.55,98.11,104.12,94.83,100.59,104.03
109.06,101.86,103.05,102.89,97.53,106.02,83.15,91.29,113.74,93.32,111.33,100.66,101.08,101.57,90.70,81.16,94.17,109.10,93.08,102.92,79.62,100.81,98.71,112.79,94.69,92.26,84.27,104.44,103.76,118.20
109.06,101.86,103.05,102.89,95.63,98.69,110.07,96.44,105.19,104.10,106.33,95.23,71.94,103.27,91.30,107.37,105.79,85.36,92.20,94.38,105.65,101.66,97.99,84.14,106.57,107.98,96.04,115.43,117.23,85.51
109.06,101.86,103.05,102.89,99.89,99.85,79.78,94.79,92.76,92.73,85.63,105.64,96.39,94.79,105.74,89.98,101.70,124.52,90.40,98.32,104.50,101.75,82.65,98.72,87.95,103.79,102.79,97.28,109.39,110.15
109.06,101.86,103.05,102.89,111.37,112.74,104.10,89.20,105.25,104.70,80.87,84.49,96.87,118.44,101.97,106.93,91.78,77.98,112.48,90.06,107.32,89.42,114.48,94.52,90.09,84.91,107.99,95.51,100.21,98.08
109.06,101.86,103.05,102.89,80.36,102.47,120.70,91.28,105.06,110.16,74.27,98.80,104.16,96.90,102.84,94.30,106.82,94.91,112.30,89.30,106.35,111.35,93.79,100.76,98.19,124.59,91.19,124.68,97.18,87.33
109.06,101.86,103.05,102.89,104.16,98.25,96.91,96.71,108.66,93.01,88.93,113.97,94.89,109.91,126.19,107.72,113.51,106.01,97.17,94.28,85.38,116.43,99.43,106.82,99.79,98.60,104.83,100.37,99.93,110.95
109.06,101.86,103.05,102.89,89.17,88.62,112.62,103.73,98.66,95.70,102.32,108.31,106.92,91.46,107.25,95.87,99.19,99.20,85.17,101.29,101.93,110.12,106.87,105.46,100.22,104.73,104.68,90.39,86.45,106.76
109.06,101.86,103.05,102.89,100.93,108.74,88.73,101.02,113.08,94.03,97.63,88.75,113.11,110.49,98.12,108.68,97.07,98.16,107.11,109.21,102.94,94.80,92.40,87.93,105.53,110.21,84.09,113.35,106.44,93.75
109.06,101.86,103.05,102.89,95.24,100.53,98.51,102.02,94.34,115.96,90.34,101.25,81.68,102.07,106.69,95.91,104.37,95.64,103.92,91.79,87.90,123.93,112.48,109.16,93.18,99.80,89.16,90.70,97.07,97.07
109.06,101.86,103.05,102.89,123.53,86.50,92.30,85.13,77.06,101.46,111.30,96.67,96.93,101.81,100.25,94.62,91.79,97.51,102.23,83.73,89.95,96.86,95.79,119.26,102.85,98.86,124.49,103.05,113.17,97.42
109.06,101.86,103.05,102.89,108.88,92.05,93.65,87.07,87.04,87.27,100.08,94.13,78.13,105.26,97.52,93.53,94.98,79.69,81.95,110.13,105.88,111.09,83.48,85.96,106.06,86.09,95.09,99.02,94.84,108.61
109.06,101.86,103.05,102.89,92.35,90.87,113.03,101.92,105.33,102.15,92.18,86.71,113.70,87.34,89.64,88.23,75.28,96.30,101.08,92.47,96.69,122.03,96.81,104.29,77.24,113.66,104.51,86.29,94.02,88.22
109.06,101.86,103.05,102.89,88.14,107.44,81.58,107.02,92.74,92.08,93.19,122.04,115.56,91.91,85.84,105.87,103.94,104.55,99.50,112.98,110.30,88.87,86.21,94.58,103.83,102.29,93.92,100.52,88.16,108.30
109.06,101.86,103.05,102.89,94.52,99.83,106.16,101.63,95.75,120.40,103.40,104.90,110.31,110.62,99.60,85.94,94.71,92.60,104.75,94.41,94.44,106.19,87.52,94.70,99.55,113.14,97.97,107.68,120.55,98.69
109.06,101.86,103.05,102.89,83.29,88.97,86.52,101.57,102.50,105.82,101.15,91.02,103.19,96.58,107.73,110.14,113.35,104.28,102.28,98.53,106.92,86.91,88.03,86.51,83.88,109.68,90.64,92.66,107.19,85.49
109.06,101.86,103.05,102.89,116.50,97.48,90.97,92.26,101.54,96.89,109.42,96.25,90.77,99.19,94.45,107.69,101.02,101.47,114.84,86.80,101.02,101.45,96.37,109.37,83.34,93.20,91.43,99.92,94.96,91.87
109.06,101.86,103.05,102.89,93.42,84.76,90.71,103.01,114.54,92.03,82.43,119.27,93.15,101.87,99.28,104.97,98.66,97.35,124.15,76.40,94.06,110.86,89.78,122.91,126.52,97.52,111.13,96.01,107.96,105.66
109.06,101.86,103.05,102.89,105.95,114.68,94.87,92.40,98.67,100.61,98.86,105.11,101.82,99.28,90.59,93.08,104.74,96.84,106.41,103.20,105.62,94.96,121.66,122.14,89.63,77.91,103.68,108.52,112.14,108.96
109.06,101.86,103.05,102.89,86.87,115.81,94.41,93.08,80.01,88.35,107.75,93.13,104.56,90.02,99.08,102.29,103.59,91.02,118.01,92.49,82.94,102.83,109.65,99.50,80.07,87.34,94.82,101.58,91.58,104.65
109.06,101.86,103.05,102.89,91.36,92.42,109.80,88.78,84.66,79.06,111.65,98.71,99.30,114.46,97.69,87.46,88.47,94.19,112.43,100.53,90.89,100.62,91.87,98.49,90.67,95.53,120.29,97.34,106.71,110.75
109.06,101.86,103.05,102.89,113.11,85.67,96.10,105.34,90.68,94.08,99.57,105.56,105.76,95.25,101.77,96.23,107.72,90.22,96.23,96.17,101.05,107.50,103.47,103.33,98.16,103.48,86.86,98.90,112.34,94.46
109.06,101.86,103.05,102.89,109.80,104.41,111.05,113.13,106.66,92.99,109.44,110.33,104.03,118.07,102.28,107.86,94.17,101.12,102.66,97.71,110.80,98.40,106.20,107.15,102.44,94.86,101.26,108.85,86.94,84.88
109.06,101.86,103.05,102.89,92.51,109.78,108.40,62.83,91.00,103.30,95.75,118.77,67.68,95.95,105.00,104.11,89.90,111.59,93.41,106.67,103.18,101.84,91.43,106.28,87.07,101.33,99.99,100.61,99.56,113.23
109.06,101.86,103.05,102.89,104.16,99.12,102.14,108.52,107.16,92.95,111.60,121.35,107.10,78.88,100.60,97.86,106.67,93.16,100.21,102.57,95.44,103.96,97.33,107.90,108.05,109.91,91.22,90.36,80.84,115.00
109.06,101.86,103.05,102.89,98.52,104.88,91.84,102.82,90.31,88.48,96.93,111.96,127.16,101.86,92.29,85.75,105.29,114.54,85.55,108.09,114.02,101.15,102.83,99.01,95.12,108.14,106.67,106.61,99.30,101.16
109.06,101.86,103.05,102.89,97.18,81.00,90.26,105.53,101.10,101.14,105.80,99.99,107.05,81.60,85.35,106.77,109.17,104.38,103.14,96.39,91.40,94.32,106.40,103.58,82.73,102.50,78.71,92.84,115.22,112.36
109.06,101.86,103.05,102.89,93.76,100.61,96.00,97.81,81.23,94.43,91.51,98.51,97.94,112.01,97.63,90.21,88.69,111.21,114.60,102.44,100.02,96.71,110.50,88.23,103.02,97.06,101.06,105.55,102.51,103.89
109.06,101.86,103.05,102.89,88.91,102.82,97.78,90.63,79.32,101.40,115.15,84.59,85.68,117.42,100.25,109.84,112.09,97.86,100.63,94.25,83.24,106.83,97.56,124.81,86.80,108.48,101.03,107.58,92.37,103.34
109.06,101.86,103.05,102.89,96.08,102.17,89.55,103.33,90.41,102.33,109.05,109.17,100.73,97.89,98.00,92.53,103.71,102.47,116.67,106.14,96.40,122.24,115.56,111.48,78.00,101.53,103.82,111.18,100.19,120.02
109.06,101.86,103.05,102.89,99.57,101.50,103.60,115.35,110.05,96.79,91.87,109.51,99.83,108.39,110.27,91.73,96.34,105.96,107.30,84.32,98.03,109.24,97.65,97.72,95.03,108.76,87.79,103.81,98.90,103.31
109.06,101.86,103.05,102.89,113.61,98.23,102.84,93.73,94.89,94.72,93.95,90.63,78.47,89.38,109.63,102.28,93.50,88.06,99.23,110.65,70.68,94.83,98.99,98.03,110.06,104.43,106.53,106.39,105.14,86.35
109.06,101.86,103.05,102.89,96.74,108.98,109.66,96.91,117.31,107.69,110.36,98.83,96.85,112.64,82.46,121.89,100.93,99.34,111.26,114.90,92.86,109.37,104.98,81.29,114.73,72.44,93.86,102.28,108.11,100.03
109.06,101.86,103.05,102.89,98.53,98.93,90.28,114.60,110.19,101.12,99.09,106.85,88.57,102.41,101.40,121.17,110.88,101.86,113.70,102.18,93.81,106.73,97.42,90.66,89.38,94.09,121.78,97.25,89.22,104.15
109.06,101.86,103.05,102.89,85.29,104.55,102.10,93.88,99.92,103.55,85.18,89.30,110.77,91.01,94.55,95.09,88.94,91.39,108.67,104.25,103.89,93.20,92.66,87.74,95.71,104.49,107.14,113.35,92.04,103.59
109.06,101.86,103.05,102.89,116.58,119.62,104.10,99.61,112.91,93.13,99.12,116.60,114.64,115.03,82.80,110.12,97.48,100.35,101.02,88.79,90.27,105.23,80.33,103.87,112.72,98.33,103.00,96.87,110.57,107.04
109.06,101.86,103.05,102.89,98.43,87.78,119.39,100.62,105.82,95.03,128.71,100.45,73.87,96.66,82.50,85.94,104.96,86.90,96.09,106.27,94.62,103.81,94.22,100.01,111.44,119.96,102.89,116.05,112.21,98.52
109.06,101.86,103.05,102.89,99.79,79.67,96.53,90.81,103.27,92.98,103.18,105.56,108.48,96.81,101.45,118.18,74.52,107.27,106.69,115.71,77.32,93.50,107.84,91.02,115.29,99.92,107.24,120.26,105.10,89.33
109.06,101.86,103.05,102.89,100.00,101.76,105.33,111.39,97.17,99.23,107.36,99.37,100.92,99.93,113.49,113.20,113.13,110.36,98.02,117.86,108.12,100.85,88.65,109.71,108.00,110.71,113.37,100.86,108.33,89.14
109.06,101.86,103.05,102.89,108.39,119.96,107.45,93.61,119.34,106.82,113.14,91.83,101.44,96.86,98.76,95.82,83.61,85.67,105.28,101.06,93.48,111.94,102.73,105.51,99.04,89.33,105.03,103.48,90.34,104.02
109.06,101.86,103.05,102.89,102.59,107.41,90.52,108.18,97.57,108.82,95.24,93.38,113.96,116.06,100.84,112.05,92.52,110.20,96.18,97.03,105.86,91.80,101.05,102.30,115.65,82.90,87.82,85.58,105.52,93.08
109.06,101.86,103.05,102.89,93.76,103.26,94.60,89.88,93.05,108.56,108.42,103.37,88.43,93.49,96.52,100.93,117.01,93.89,111.98,122.97,101.19,110.96,109.13,102.32,107.14,99.18,98.31,105.62,92.49,83.99
109.06,101.86,103.05,102.89,90.99,77.23,106.18,116.94,110.13,96.13,100.53,105.64,109.91,91.45,106.96,92.15,111.56,109.31,74.63,101.66,99.14,89.04,96.93,95.83,88.87,103.18,85.32,101.63,116.04,93.66
109.06,101.86,103.05,102.89,103.27,112.23,120.53,104.23,97.33,100.14,106.43,105.81,110.37,80.81,107.50,108.04,87.66,98.78,87.17,88.32,95.88,111.23,96.47,98.38,96.97,112.17,112.23,86.65,108.08,109.90
109.06,101.86,103.05,102.89,110.43,97.87,104.99,78.73,96.52,88.00,106.42,91.10,112.78,88.13,113.11,104.47,112.49,101.66,89.67,102.72,109.92,114.31,104.44,115.82,108.25,94.37,87.84,93.71,107.08,98.06
109.06,101.86,103.05,102.89,101.66,97.47,85.76,92.60,103.99,93.71,103.43,112.46,81.51,100.35,118.32,113.16,82.82,113.54,99.32,100.32,107.03,94.62,118.56,103.03,97.34,125.15,102.13,90.93,84.18,107.42
