distribution,c_e,l_r,l_e,service_level,seed_id,b,SDI_cost,TBS_cost,DI_cost,benchmark_DI_cost,random_seed1,random_seed2
norm,0.5,10,2,0.975,8,11.5,6410.607697862492,4202.098824759352,4362.3068758355275,4425.851394603253,4772,8319
norm,0.5,10,2,0.975,9,11.5,6199.768558561478,4144.045526999582,4323.2170259587565,4355.429096758248,831,4429
norm,0.5,10,2,0.99,0,11.5,6868.324097212445,4673.41773430649,4848.327504949827,4981.9798264445635,6927,7799
norm,0.5,10,2,0.99,1,11.5,7361.991101560786,4921.5096767123805,5105.765687048429,5226.713680987038,5838,205
norm,0.5,10,2,0.99,2,11.5,7158.243373899955,4835.271401009837,5004.656429448167,5107.2480749714805,9875,1837
norm,0.5,10,2,0.99,3,11.5,7049.205257075225,4770.9952964245085,4954.035738747609,5028.341616716143,1117,290
norm,0.5,10,2,0.99,4,11.5,6878.657824346899,4741.049115144985,4917.565283037244,5016.944326768591,2432,5513
norm,0.5,10,2,0.99,5,11.5,7392.571194469204,5046.5418737474665,5209.727716663198,5330.5398393452315,764,8115
norm,0.5,10,2,0.99,6,11.5,7107.432364764138,4860.648497746272,5027.597746106837,5110.31752578667,9912,5706
norm,0.5,10,2,0.99,7,11.5,6764.67940887494,4708.0046009951575,4894.701346051469,5005.3468284404335,5905,160
norm,0.5,10,2,0.99,8,11.5,7203.920564365607,4898.892181376724,5084.497805907741,5180.923773999654,8321,6196
norm,0.5,10,2,0.99,9,11.5,7011.346820807243,4654.248132430876,4821.928873907942,4884.642731595885,5423,5023
norm,0.5,10,3,0.95,0,11.5,6172.204421803263,4519.877039691387,4642.534934120839,4686.853491262221,1954,5637
norm,0.5,10,3,0.95,1,11.5,5890.217596586436,4390.935174032703,4519.101601366825,4535.47754596263,854,1768
norm,0.5,10,3,0.95,2,11.5,5907.180124086361,4391.419171301756,4478.508084922888,4496.485636346505,8499,6129
norm,0.5,10,3,0.95,3,11.5,5845.316568938635,4355.853531575726,4492.507524883483,4517.68413910163,6314,9488
norm,0.5,10,3,0.95,4,11.5,6248.246857337132,4503.0039132852135,4616.194500754632,4708.564588921534,706,357
norm,0.5,10,3,0.95,5,11.5,6242.78336702932,4480.9578983929405,4638.256088086724,4662.750347891964,4681,318
norm,0.5,10,3,0.95,6,11.5,6037.033566306528,4537.570045968521,4672.731464506111,4672.819543950025,3591,6016
norm,0.5,10,3,0.95,7,11.5,6141.566757590736,4495.067848883636,4651.138174876502,4682.361287537886,7576,6211
norm,0.5,10,3,0.95,8,11.5,6053.398289116949,4440.037742319336,4540.75750924742,4597.580725017909,3310,7130
norm,0.5,10,3,0.95,9,11.5,6143.2082404883295,4483.704867251747,4613.1877915059085,4618.334572219342,1321,8596
norm,0.5,10,3,0.975,0,11.5,6568.009776988676,4810.337273250562,4960.047479473351,5050.817526965526,3719,6729
norm,0.5,10,3,0.975,1,11.5,6542.717493324252,4804.29611494882,4954.523069573781,5033.988032796589,8604,4448
norm,0.5,10,3,0.975,2,11.5,6571.984913379846,4789.54505579853,4948.357601573931,5056.293878272316,7093,4133
norm,0.5,10,3,0.975,3,11.5,6642.2436031064035,4961.448202885217,5112.689511559417,5216.172996499503,3239,4125
norm,0.5,10,3,0.975,4,11.5,6503.853303688888,4779.113806704743,4951.1812849126945,4996.55444174176,967,6426
norm,0.5,10,3,0.975,5,11.5,6321.106484216048,4676.756294690421,4826.673223902139,4912.261380700043,2761,2454
norm,0.5,10,3,0.975,6,11.5,6673.765541577592,4773.253332913788,4913.580578812548,4987.164633634564,999,6703
norm,0.5,10,3,0.975,7,11.5,6256.143680401932,4693.459065588005,4840.447515877893,4897.4136122118,1832,8765
norm,0.5,10,3,0.975,8,11.5,6797.315510735146,4885.944038842716,5036.008181338327,5086.9972993800975,3397,3471
norm,0.5,10,3,0.975,9,11.5,6596.196390657982,4787.117676224721,4953.776619164629,4991.368277977767,2224,6452
norm,0.5,10,3,0.99,0,11.5,7126.935085148839,5331.784716485934,5493.977975387393,5626.668735882033,3433,7606
norm,0.5,10,3,0.99,1,11.5,7112.889149441078,5320.102785074453,5479.661027471634,5580.627703889003,8048,1338
norm,0.5,10,3,0.99,2,11.5,6760.696337573955,5112.395262819223,5275.998780739918,5389.68798355801,1905,3342
norm,0.5,10,3,0.99,3,11.5,7028.457426621053,5197.727902123676,5354.582649152966,5477.006612289454,3436,4530
norm,0.5,10,3,0.99,4,11.5,7517.290132289495,5758.23633495201,5925.673901098251,6070.6343044875175,7998,4153
norm,0.5,10,3,0.99,5,11.5,7169.543530295116,5411.828557700532,5575.783976783436,5683.958262857373,7611,177
norm,0.5,10,3,0.99,6,11.5,6827.285425892446,5027.551349965106,5193.7081579053865,5249.419406989654,7272,2920
norm,0.5,10,3,0.99,7,11.5,7003.988733349917,5154.446887224525,5306.104377109897,5403.709993468256,4490,646
norm,0.5,10,3,0.99,8,11.5,7554.426643339902,5712.252631694273,5882.377596823511,6025.449659575777,1492,3472
norm,0.5,10,3,0.99,9,11.5,7025.095504550761,5268.993981284809,5433.486241000983,5519.444498941134,102,3226
norm,1.0,2,1,0.95,0,4.0,2941.2661399839185,3263.4067304908385,3077.174129443812,3323.963239361818,6972,2102
norm,1.0,2,1,0.95,1,4.0,3052.385454293951,3347.5533747378167,3170.4697818252716,3356.8813739634975,947,1211
norm,1.0,2,1,0.95,2,4.0,2840.7910125425105,3149.4885443031444,2974.693169297196,3187.0710099343883,5496,2575
norm,1.0,2,1,0.95,3,4.0,2937.975588196757,3243.5678334728777,3072.32074651837,3337.5261897934515,9538,6241
norm,1.0,2,1,0.95,4,4.0,2908.347636828345,3209.199651219887,3034.690317645462,3319.3873477362517,1359,2814
norm,1.0,2,1,0.95,5,4.0,2805.7172962028576,3117.710687733954,2943.1592092317464,3137.619161982807,8449,7784
norm,1.0,2,1,0.95,6,4.0,2926.212526215951,3258.0738454008206,3069.062250677311,3317.6434283386316,8750,9682
norm,1.0,2,1,0.95,7,4.0,2890.038491374666,3201.8679384033207,3018.3973731849437,3268.032605640446,8878,6481
norm,1.0,2,1,0.95,8,4.0,2907.402662766101,3207.650412902087,3022.915893307026,3244.224447303123,564,8355
norm,1.0,2,1,0.95,9,4.0,2942.9144449699374,3265.7267016744727,3088.8487993183016,3328.905138691783,1899,317
norm,1.0,2,1,0.975,0,4.0,3274.186259933715,3562.224830965519,3400.526643683826,3759.114830975358,5208,5881
norm,1.0,2,1,0.975,1,4.0,3270.959953443732,3587.2637547116037,3404.2845234616802,3794.9793275213915,7968,9680
norm,1.0,2,1,0.975,2,4.0,3430.3553407819204,3716.8017448919277,3546.455966842026,3888.378459576375,3303,236
norm,1.0,2,1,0.975,3,4.0,3183.3372467996014,3474.2015807825424,3313.5830201133303,3610.9129010627958,4727,8994
norm,1.0,2,1,0.975,4,4.0,3410.7117438672326,3689.8920832294475,3524.9264149610567,3964.2938810410556,4287,9799
norm,1.0,2,1,0.975,5,4.0,3484.8195731744954,3753.1120009317983,3590.1679418997987,4103.693476238856,3476,8170
norm,1.0,2,1,0.975,6,4.0,3177.0975660064564,3491.3701949543843,3328.6183975757162,3635.573895511428,6127,5464
norm,1.0,2,1,0.975,7,4.0,3340.6580637634247,3643.095680807716,3470.001733884564,3773.2059348619796,1171,6583
norm,1.0,2,1,0.975,8,4.0,3316.460094227814,3607.9122830870165,3429.8870484395075,3796.689059063752,3596,7973
norm,1.0,2,1,0.975,9,4.0,3308.9352648629997,3605.570785473331,3428.5521483852285,3698.1961072189188,7746,302
norm,1.0,2,1,0.99,0,4.0,3469.258648372528,3775.6564165438117,3609.747751841861,4053.965611637736,7694,3369
norm,1.0,2,1,0.99,1,4.0,3617.558547600137,3913.5635449020683,3754.8007421522902,4232.636882686486,1358,816
norm,1.0,2,1,0.99,2,4.0,3697.1533624930166,3980.7825439716394,3816.8122796217535,4313.544649020219,8565,6815
norm,1.0,2,1,0.99,3,4.0,3940.213404565273,4212.4939794363045,4044.7232218136646,4574.825167417105,2274,6421
norm,1.0,2,1,0.99,4,4.0,3479.899600724849,3768.7022991954204,3603.486667863392,3959.4603693663425,8595,9623
norm,1.0,2,1,0.99,5,4.0,3639.2469116787042,3942.517008334769,3782.3233513973805,4280.304275062439,7337,7638
norm,1.0,2,1,0.99,6,4.0,3793.0868829710557,4081.1507827620508,3920.6274061042454,4428.482834949367,4434,2715
norm,1.0,2,1,0.99,7,4.0,3757.1944765190788,4062.508007290038,3901.823798470545,4477.138905501222,4379,4108
norm,1.0,2,1,0.99,8,4.0,3436.1853549903326,3737.2761658463014,3569.799654315982,4026.2836340141353,8126,9833
norm,1.0,2,1,0.99,9,4.0,3453.41580448748,3740.984293530961,3576.636108023654,3926.5475130640166,8915,3776
norm,1.0,3,1,0.95,0,5.0,3474.4896841320483,3289.428028397155,3259.310138809013,3407.669696893717,1993,6698
norm,1.0,3,1,0.95,1,5.0,3307.283632511191,3213.42982415886,3177.6588289581464,3290.3176556950343,7602,6035
norm,1.0,3,1,0.95,2,5.0,3666.9027235003714,3439.313377191509,3416.701698444005,3542.25274991248,8127,8064
norm,1.0,3,1,0.95,3,5.0,3394.337868429854,3277.568993320674,3241.289543833172,3380.3550937163177,4772,8319
norm,1.0,3,1,0.95,4,5.0,3517.084939818862,3300.7994371019304,3269.6201832341535,3414.146344572271,831,4429
norm,1.0,3,1,0.95,5,5.0,3310.759713989767,3188.1843366607077,3155.1707115367826,3305.4079284590102,6927,7799
norm,1.0,3,1,0.95,6,5.0,3510.844558191331,3295.075236542593,3262.202244522417,3387.722483398862,5838,205
norm,1.0,3,1,0.95,7,5.0,3469.5732885601446,3279.0768542521564,3247.908820037484,3394.410891072678,9875,1837
norm,1.0,3,1,0.95,8,5.0,3504.919037163406,3305.7116159057146,3280.424814148087,3427.0232253806826,1117,290
norm,1.0,3,1,0.95,9,5.0,3187.0581892477535,3154.712563010081,3115.971236819478,3217.7551038421775,2432,5513
norm,1.0,3,1,0.975,0,5.0,3905.5305935134274,3726.421051031028,3706.224841585231,3935.2645801515614,764,8115
norm,1.0,3,1,0.975,1,5.0,3798.531219955352,3619.830051136731,3605.1754742408043,3811.5778993432746,9912,5706
norm,1.0,3,1,0.975,2,5.0,3754.2277575452586,3617.826311515655,3600.3093693615515,3802.6734577627185,5905,160
norm,1.0,3,1,0.975,3,5.0,3831.3048600930265,3670.707631508174,3644.9188756718304,3783.4711654411894,8321,6196
norm,1.0,3,1,0.975,4,5.0,3797.3893206540765,3657.817785393294,3639.223731524885,3833.9509103324394,5423,5023
norm,1.0,3,1,0.975,5,5.0,3895.093691408005,3720.2043606562784,3694.176577663483,3855.619855489636,1954,5637
norm,1.0,3,1,0.975,6,5.0,3794.4449129462523,3651.8074664027577,3634.7755661376323,3843.236908267766,854,1768
norm,1.0,3,1,0.975,7,5.0,3695.925614931963,3529.09153348528,3510.283653651461,3639.2724947318734,8499,6129
norm,1.0,3,1,0.975,8,5.0,3617.1498281506124,3511.121945911159,3487.2192165227652,3645.965397100454,6314,9488
norm,1.0,3,1,0.975,9,5.0,3588.5261863948344,3465.3499839140445,3440.0574081579966,3574.67374503484,706,357
norm,1.0,3,1,0.99,0,5.0,4474.118357010388,4260.058594530767,4245.743087285753,4521.605142216396,4681,318
norm,1.0,3,1,0.99,1,5.0,4014.000904565663,3899.7540488453196,3880.8053560253206,4082.2706543836,3591,6016
norm,1.0,3,1,0.99,2,5.0,4329.803165367514,4165.314656885789,4152.380884643643,4464.6672367204,7576,6211
norm,1.0,3,1,0.99,3,5.0,4135.92577252891,3970.4951595079106,3952.242082216212,4254.224346358089,3310,7130
norm,1.0,3,1,0.99,4,5.0,4021.7327738927297,3880.7981056930676,3868.151986833587,4078.368788450266,1321,8596
norm,1.0,3,1,0.99,5,5.0,4106.32400362849,3956.0898038995283,3937.073187221309,4192.7509900888945,3719,6729
norm,1.0,3,1,0.99,6,5.0,4097.93623121365,3931.320701581128,3917.4722869940006,4142.495539514576,8604,4448
norm,1.0,3,1,0.99,7,5.0,4140.569164033038,3995.1930474050796,3972.054270786097,4221.035263524684,7093,4133
norm,1.0,3,1,0.99,8,5.0,4333.008788808735,4182.3991910859195,4166.885473971584,4533.572846017047,3239,4125
norm,1.0,3,1,0.99,9,5.0,4007.033037573947,3860.5808366773813,3843.086626818806,4067.4081426965568,967,6426
norm,1.0,3,2,0.95,0,5.0,3549.9848697101543,4027.185448068108,3860.1222931143584,4077.8459461030943,2761,2454
norm,1.0,3,2,0.95,1,5.0,3394.5665678029695,3913.672427224921,3734.8500226432,3934.9178508316754,999,6703
norm,1.0,3,2,0.95,2,5.0,3493.7726643864353,3968.3812078302485,3811.248814957395,3952.796457359905,1832,8765
norm,1.0,3,2,0.95,3,5.0,3612.786429785173,4107.945626136588,3946.0050130585273,4185.067327208608,3397,3471
norm,1.0,3,2,0.95,4,5.0,3292.330682043978,3805.1900229632593,3643.4288465746763,3774.716474216897,2224,6452
norm,1.0,3,2,0.95,5,5.0,3432.5617281622817,3938.355576392281,3765.605299975569,3955.4091030538834,3433,7606
norm,1.0,3,2,0.95,6,5.0,3475.445261916644,3968.7495126759277,3803.874007355325,4003.9135486065084,8048,1338
norm,1.0,3,2,0.95,7,5.0,3290.102004771716,3818.379242840257,3646.5457764595885,3935.8433807843685,1905,3342
norm,1.0,3,2,0.95,8,5.0,3395.0227263878055,3904.804119827871,3743.868344327212,4078.531077671668,3436,4530
norm,1.0,3,2,0.95,9,5.0,3572.49363963289,4073.1462683021446,3905.2848033505725,4169.076994164872,7998,4153
norm,1.0,3,2,0.975,0,5.0,3892.6923684504127,4383.338105271824,4210.455737067628,4539.939191992379,7611,177
norm,1.0,3,2,0.975,1,5.0,3834.578174557878,4359.509294675862,4185.132317748033,4549.315633794518,7272,2920
norm,1.0,3,2,0.975,2,5.0,3870.2932431091267,4376.782239383467,4200.7378902312175,4615.940321139444,4490,646
norm,1.0,3,2,0.975,3,5.0,3705.5025731716178,4201.46726376792,4025.0361236830577,4371.550763172651,1492,3472
norm,1.0,3,2,0.975,4,5.0,3844.674786434047,4316.181826328801,4153.170842530771,4417.445097096514,102,3226
norm,1.0,3,2,0.975,5,5.0,3934.333564077574,4440.6370058757,4266.080480534236,4754.721878332318,6972,2102
norm,1.0,3,2,0.975,6,5.0,3863.990839280227,4362.025135157002,4189.507290438857,4474.405947339801,947,1211
norm,1.0,3,2,0.975,7,5.0,3724.5285285989867,4230.576278984397,4060.043350276866,4427.0725519616835,5496,2575
norm,1.0,3,2,0.975,8,5.0,3953.1183828100657,4450.699896235669,4289.909057775658,4720.303369867872,9538,6241
norm,1.0,3,2,0.975,9,5.0,3846.475869290855,4337.689109497618,4170.213058511715,4667.553789029648,1359,2814
norm,1.0,3,2,0.99,0,5.0,4084.568469652041,4595.547957386467,4434.167155262381,4989.993276616782,8449,7784
norm,1.0,3,2,0.99,1,5.0,4337.089788006887,4849.234030447495,4695.410435732112,5343.328913030281,8750,9682
norm,1.0,3,2,0.99,2,5.0,4386.715861687431,4882.049100592798,4723.703316903932,5326.334020477318,8878,6481
norm,1.0,3,2,0.99,3,5.0,4097.572652669243,4598.23987271154,4432.967130410887,4926.159503054689,564,8355
norm,1.0,3,2,0.99,4,5.0,4303.323941845762,4812.5943143790255,4654.231013389774,5193.271830157646,1899,317
norm,1.0,3,2,0.99,5,5.0,4452.290192535408,4936.90045700847,4787.430979391433,5386.635678216404,5208,5881
norm,1.0,3,2,0.99,6,5.0,4254.68116108369,4763.161910109712,4608.976508898411,5221.409202826386,7968,9680
norm,1.0,3,2,0.99,7,5.0,4595.738864019693,5092.2540786369045,4916.312045220757,5520.353665187113,3303,236
norm,1.0,3,2,0.99,8,5.0,4333.461708651622,4824.144472434438,4678.615957606108,5273.344354085734,4727,8994
norm,1.0,3,2,0.99,9,5.0,4600.58070413736,5082.468077428239,4930.057366889514,5662.91347320418,4287,9799
norm,1.0,5,1,0.95,0,7.0,4635.903620305151,3480.501599912448,3566.104099349225,3693.700470983691,3476,8170
norm,1.0,5,1,0.95,1,7.0,4177.549199223308,3324.814646756566,3397.0821612596087,3470.7574466875203,6127,5464
norm,1.0,5,1,0.95,2,7.0,4470.874397917953,3485.668626549915,3572.8343955538776,3687.2560262252473,1171,6583
norm,1.0,5,1,0.95,3,7.0,4224.1848384142,3384.7333884005066,3452.242960428342,3539.9302645913335,3596,7973
norm,1.0,5,1,0.95,4,7.0,4318.157177908834,3362.010055187543,3442.039653792683,3501.7413414758053,7746,302
norm,1.0,5,1,0.95,5,7.0,4260.124006628917,3346.0043061202764,3424.724777282607,3521.603097876437,7694,3369
norm,1.0,5,1,0.95,6,7.0,4205.897147931464,3361.7233269071503,3441.6721060798404,3529.312320495945,1358,816
norm,1.0,5,1,0.95,7,7.0,4334.204976792472,3381.5376879121773,3457.3240998370547,3548.64316594573,8565,6815
norm,1.0,5,1,0.95,8,7.0,4403.650081828395,3451.8705836031363,3528.951366717825,3603.4214598749027,2274,6421
norm,1.0,5,1,0.95,9,7.0,4199.813922084948,3335.093831144324,3406.099828814463,3483.5663650123965,8595,9623
norm,1.0,5,1,0.975,0,7.0,4647.901793908417,3713.5065371150804,3798.4929652772216,3944.0365500178673,7337,7638
norm,1.0,5,1,0.975,1,7.0,4898.644788954958,3748.6260181708653,3841.1037886176,3965.991141750508,4434,2715
norm,1.0,5,1,0.975,2,7.0,4773.955684854826,3762.0069738976354,3857.5131762632477,4008.4244345364887,4379,4108
norm,1.0,5,1,0.975,3,7.0,4356.242314803094,3548.5707465194155,3622.1261733097535,3762.380915979252,8126,9833
norm,1.0,5,1,0.975,4,7.0,4511.0372707413835,3584.2285094355216,3661.313419564817,3759.11159059246,8915,3776
norm,1.0,5,1,0.975,5,7.0,4571.256804776145,3592.851772168508,3679.8808506979562,3829.4575752436026,1993,6698
norm,1.0,5,1,0.975,6,7.0,4462.796432776,3598.9753970711427,3674.7941179842214,3798.9714566287043,7602,6035
norm,1.0,5,1,0.975,7,7.0,4815.445725255018,3808.8983691979897,3900.3493888543294,4015.2283316990015,8127,8064
norm,1.0,5,1,0.975,8,7.0,4576.9352117487815,3650.1157106280402,3736.8733372523666,3868.855180308962,4772,8319
norm,1.0,5,1,0.975,9,7.0,4609.019367637703,3668.4484146469204,3751.5147305816163,3881.886805016062,831,4429
norm,1.0,5,1,0.99,0,7.0,4913.5252268321365,4011.2502059730327,4100.648289415737,4301.501844336276,6927,7799
norm,1.0,5,1,0.99,1,7.0,4886.392748852856,3885.149638545703,3967.1711236954666,4126.138212924764,5838,205
norm,1.0,5,1,0.99,2,7.0,4990.553588885227,4041.76938125793,4137.110881271665,4333.799263988128,9875,1837
norm,1.0,5,1,0.99,3,7.0,5049.571813785142,4058.6023880109497,4147.345061784033,4341.825330260093,1117,290
norm,1.0,5,1,0.99,4,7.0,4813.265761641046,3902.444735823646,3990.3084992726504,4140.818622632868,2432,5513
norm,1.0,5,1,0.99,5,7.0,5242.108083297392,4251.841995459661,4353.050632030567,4555.528988295859,764,8115
norm,1.0,5,1,0.99,6,7.0,5064.918375423706,4017.485164966554,4104.726712776047,4294.4014082947615,9912,5706
norm,1.0,5,1,0.99,7,7.0,4918.749579929464,4003.9730147075,4090.529259011686,4280.075391880912,5905,160
norm,1.0,5,1,0.99,8,7.0,5053.5453805768475,4076.570102162047,4161.866181187669,4308.090317422635,8321,6196
norm,1.0,5,1,0.99,9,7.0,5113.245861806555,4233.779504644672,4327.53482339841,4532.8899327799245,5423,5023
norm,1.0,5,2,0.95,0,7.0,4309.544686203522,4010.406189334862,4036.9841313566817,4124.639267617114,1954,5637
norm,1.0,5,2,0.95,1,7.0,4172.397523815307,3917.99484571387,3949.6791468941396,4050.142157249894,854,1768
norm,1.0,5,2,0.95,2,7.0,4272.4216822813205,3995.769074940259,4029.401251698806,4116.91605808669,8499,6129
norm,1.0,5,2,0.95,3,7.0,4101.482519304907,3864.496110629314,3890.031231395211,3984.271862622357,6314,9488
norm,1.0,5,2,0.95,4,7.0,4350.203463495121,4051.970936594832,4083.496333152641,4193.95797170921,706,357
norm,1.0,5,2,0.95,5,7.0,4372.820712611934,4063.2499515465224,4094.270537129565,4191.3128711703,4681,318
norm,1.0,5,2,0.95,6,7.0,4244.027948872607,3968.3429559207084,3997.446628945627,4108.231038856163,3591,6016
norm,1.0,5,2,0.95,7,7.0,4310.220168200899,4000.9450892212217,4031.2142907248704,4141.794178532771,7576,6211
norm,1.0,5,2,0.95,8,7.0,4353.525254836357,4040.704804583847,4077.267861544343,4224.53189810694,3310,7130
norm,1.0,5,2,0.95,9,7.0,4197.258560116693,3940.2765399007453,3972.6726440391753,4056.487258446602,1321,8596
norm,1.0,5,2,0.975,0,7.0,4561.803358971754,4213.6269867054525,4265.724174107718,4402.953006501496,3719,6729
norm,1.0,5,2,0.975,1,7.0,4655.161956859718,4352.537329755725,4398.203365483944,4526.212410249504,8604,4448
norm,1.0,5,2,0.975,2,7.0,4730.072875820868,4357.27976254775,4407.290158166293,4566.353290157564,7093,4133
norm,1.0,5,2,0.975,3,7.0,4815.044382202519,4464.798665964043,4503.236355508527,4712.196828870641,3239,4125
norm,1.0,5,2,0.975,4,7.0,4568.245925542267,4231.468930170573,4287.140251908073,4431.806632904011,967,6426
norm,1.0,5,2,0.975,5,7.0,4639.580248824128,4327.81842067614,4366.464343480924,4492.26357498779,2761,2454
norm,1.0,5,2,0.975,6,7.0,4832.877093995167,4448.528066378386,4493.290840777921,4645.083963903208,999,6703
norm,1.0,5,2,0.975,7,7.0,4756.811153297313,4441.553564975858,4496.844537047885,4620.30209007599,1832,8765
norm,1.0,5,2,0.975,8,7.0,4948.656132752523,4583.539895045451,4633.415802819573,4790.092025594058,3397,3471
norm,1.0,5,2,0.975,9,7.0,4603.906920435845,4307.040200291082,4348.035234024662,4473.881459379192,2224,6452
norm,1.0,5,2,0.99,0,7.0,5292.576474409766,4934.857056783056,4989.540173852751,5214.373206776744,3433,7606
norm,1.0,5,2,0.99,1,7.0,5235.215434893489,4879.706464063916,4931.961987633738,5157.916951832098,8048,1338
norm,1.0,5,2,0.99,2,7.0,4731.703119653579,4462.096138155351,4504.963628875535,4692.574509775809,1905,3342
norm,1.0,5,2,0.99,3,7.0,5138.031617295028,4769.342059128555,4818.976080569651,5076.149982534347,3436,4530
norm,1.0,5,2,0.99,4,7.0,5485.848565674426,5129.911348012148,5189.23017444883,5457.405603570092,7998,4153
norm,1.0,5,2,0.99,5,7.0,5324.526605559238,4953.658349923879,4997.980817134974,5194.610602508827,7611,177
norm,1.0,5,2,0.99,6,7.0,4995.143188068213,4629.420441174487,4672.332880300606,4847.2974012919885,7272,2920
norm,1.0,5,2,0.99,7,7.0,5229.245770371756,4864.286093014786,4907.96293616822,5130.1586751018485,4490,646
norm,1.0,5,2,0.99,8,7.0,5607.713979984932,5243.632817646494,5297.237644030165,5607.738326025606,1492,3472
norm,1.0,5,2,0.99,9,7.0,5092.2071519849715,4712.712139143629,4764.6080087586215,4931.83978317949,102,3226
norm,1.0,5,3,0.95,0,7.0,4291.3691779041055,4624.750995085294,4592.861679605676,4721.913850667406,6972,2102
norm,1.0,5,3,0.95,1,7.0,4260.92452109628,4573.974396958566,4542.0138232560475,4608.649234862801,947,1211
norm,1.0,5,3,0.95,2,7.0,4066.3879907575824,4446.191315434642,4406.104820263084,4487.495377926549,5496,2575
norm,1.0,5,3,0.95,3,7.0,4410.098907497066,4665.458184485563,4637.8232929906235,4791.853386573829,9538,6241
norm,1.0,5,3,0.95,4,7.0,4256.967330692898,4553.6511454819465,4526.938264602171,4663.740220253594,1359,2814
norm,1.0,5,3,0.95,5,7.0,4090.3650400244296,4467.408177107329,4426.168511860497,4544.010560844188,8449,7784
norm,1.0,5,3,0.95,6,7.0,4312.467863972662,4630.617572759774,4603.340934169861,4734.192350428636,8750,9682
norm,1.0,5,3,0.95,7,7.0,4215.015785460749,4536.750798592988,4499.630001509983,4594.023490453991,8878,6481
norm,1.0,5,3,0.95,8,7.0,4295.916393250087,4582.571378762704,4547.166323007153,4658.531190268162,564,8355
norm,1.0,5,3,0.95,9,7.0,4305.071893552991,4622.535475616877,4588.872289510284,4725.239289665596,1899,317
norm,1.0,5,3,0.975,0,7.0,4438.650085773602,4775.496133553369,4747.743301568768,4892.171859067488,5208,5881
norm,1.0,5,3,0.975,1,7.0,4805.096482408111,5084.945833540145,5052.997571921465,5298.30332496743,7968,9680
norm,1.0,5,3,0.975,2,7.0,5101.431325981794,5335.285364710217,5308.225749078955,5558.574843595,3303,236
norm,1.0,5,3,0.975,3,7.0,4704.450565701619,4993.401761920842,4974.30819572531,5178.879210553969,4727,8994
norm,1.0,5,3,0.975,4,7.0,5058.329588711959,5248.148422715153,5227.66434294734,5546.30413206332,4287,9799
norm,1.0,5,3,0.975,5,7.0,4988.862626713192,5209.5988632996105,5184.552307241417,5546.80066328093,3476,8170
norm,1.0,5,3,0.975,6,7.0,4603.185723806767,4932.140040701444,4900.222263870096,5048.276333764432,6127,5464
norm,1.0,5,3,0.975,7,7.0,5077.879234450817,5277.268101556702,5256.758543940604,5564.92443213635,1171,6583
norm,1.0,5,3,0.975,8,7.0,4653.778075729411,4924.18736856146,4893.568188837243,5075.757258090434,3596,7973
norm,1.0,5,3,0.975,9,7.0,4705.30290564855,4971.974712197801,4941.330856024717,5087.269282024061,7746,302
norm,1.0,5,3,0.99,0,7.0,5035.7536217793795,5305.562029590272,5296.063850443127,5570.644609129312,7694,3369
norm,1.0,5,3,0.99,1,7.0,5008.996076080613,5296.243172205619,5281.513400659667,5577.102651608458,1358,816
norm,1.0,5,3,0.99,2,7.0,5471.684240753457,5740.915117693327,5733.588660471769,6117.926306040408,8565,6815
norm,1.0,5,3,0.99,3,7.0,5578.436367833847,5776.16094117823,5756.97793472651,6075.37897739529,2274,6421
norm,1.0,5,3,0.99,4,7.0,5059.0092151651625,5353.945819350544,5332.508451610502,5530.402326401181,8595,9623
norm,1.0,5,3,0.99,5,7.0,5444.702862330261,5700.492200795014,5689.390817331229,6018.251942042467,7337,7638
norm,1.0,5,3,0.99,6,7.0,5438.253864251631,5614.226952523971,5609.5299797594225,5956.071017710578,4434,2715
norm,1.0,5,3,0.99,7,7.0,5463.557551257563,5735.948876532899,5726.392537706263,6075.410867958501,4379,4108
norm,1.0,5,3,0.99,8,7.0,5118.336084435856,5398.09125593069,5383.867488110902,5648.063069875862,8126,9833
norm,1.0,5,3,0.99,9,7.0,5234.672382953819,5475.505908465462,5469.212578518445,5711.085912747262,8915,3776
norm,1.0,10,1,0.95,0,12.0,6029.74851623176,3692.609608655856,3870.895792170519,3925.342266875012,1993,6698
norm,1.0,10,1,0.95,1,12.0,5956.433183284501,3655.422288533464,3795.2041500336704,3819.473867730139,7602,6035
norm,1.0,10,1,0.95,2,12.0,6261.456262384953,3808.6055664186474,4008.233643975684,4023.1800293633964,8127,8064
norm,1.0,10,1,0.95,3,12.0,6012.627973031029,3699.6592113157276,3859.8861130053583,3889.5603438456637,4772,8319
norm,1.0,10,1,0.95,4,12.0,5955.833844932253,3696.681412666169,3888.262664839942,3913.365139224405,831,4429
norm,1.0,10,1,0.95,5,12.0,5924.531025604639,3615.0338250885015,3782.194392537484,3830.3085609579693,6927,7799
norm,1.0,10,1,0.95,6,12.0,6113.982365748483,3699.7903835842126,3874.1549078415374,3902.637616095933,5838,205
norm,1.0,10,1,0.95,7,12.0,6146.08824624827,3697.3812710275884,3857.8569964256344,3895.25307340494,9875,1837
norm,1.0,10,1,0.95,8,12.0,6121.288031327334,3714.811889039536,3886.3002762387014,3928.8831862900984,1117,290
norm,1.0,10,1,0.95,9,12.0,5619.484008905478,3627.820622841641,3746.7906141933695,3779.572787293007,2432,5513
