distribution,c_e,l_r,l_e,service_level,seed_id,b,single_cost,DDI_cost,TBS_cost,DI_cost,random_seed1,random_seed2
binom,0.5,10,2,0.99,7,11.5,3606.0350000000003,3601.2734980000005,8845.83354939393,3613.8701050000004,81,3501
binom,0.5,10,2,0.99,8,11.5,3094.7817499999983,3073.6390635999983,8252.813597575752,3093.076334999999,5002,1947
binom,0.5,10,2,0.99,9,11.5,3571.417499999998,3564.5568879333314,8829.026846212111,3571.359839999998,7660,3664
binom,0.5,10,3,0.95,0,11.5,2737.41175,2665.8848694444446,5463.980401515144,2639.56875,2814,56
binom,0.5,10,3,0.95,1,11.5,2768.1162500000005,2697.4538983333337,5563.3967181818125,2763.343375,5249,6708
binom,0.5,10,3,0.95,2,11.5,2770.87825,2673.787124533334,5446.142053030292,2693.50325,1148,5979
binom,0.5,10,3,0.95,3,11.5,2673.380999999999,2597.013147377778,5377.748060606054,2737.705499999999,8373,3157
binom,0.5,10,3,0.95,4,11.5,2819.1625,2765.9307302,5645.723636363626,2831.04,81,3501
binom,0.5,10,3,0.95,5,11.5,2682.194,2603.2062266666667,5430.577848484839,2625.781,5002,1947
binom,0.5,10,3,0.95,6,11.5,2757.46675,2691.4411442444443,5567.523128787871,2695.739125,7660,3664
binom,0.5,10,3,0.95,7,11.5,2737.41175,2665.8848694444446,5463.980401515144,2639.56875,2814,56
binom,0.5,10,3,0.95,8,11.5,2768.1162500000005,2697.4538983333337,5563.3967181818125,2763.343375,5249,6708
binom,0.5,10,3,0.95,9,11.5,2770.87825,2673.787124533334,5446.142053030292,2693.50325,1148,5979
binom,0.5,10,3,0.975,0,11.5,2898.394437499999,2871.0682710333317,5803.106973484831,2987.357324999999,8373,3157
binom,0.5,10,3,0.975,1,11.5,3038.811562499999,3017.951657299998,6004.934789772714,3072.724287499999,81,3501
binom,0.5,10,3,0.975,2,11.5,2846.1883749999993,2812.374867866665,5745.81377689393,2852.665374999999,5002,1947
binom,0.5,10,3,0.975,3,11.5,2948.602687500001,2919.432537044445,5881.020140151504,2939.921562500001,7660,3664
binom,0.5,10,3,0.975,4,11.5,3019.714875000001,2998.8197966666667,6010.565132575744,3007.1549375000004,2814,56
binom,0.5,10,3,0.975,5,11.5,3082.4990624999996,3057.594100833333,6065.694188257569,3108.0701249999997,5249,6708
binom,0.5,10,3,0.975,6,11.5,3035.803249999999,3001.7357383333333,5970.364149621206,3037.270937499999,1148,5979
binom,0.5,10,3,0.975,7,11.5,2898.394437499999,2871.0682710333317,5803.106973484831,2987.357324999999,8373,3157
binom,0.5,10,3,0.975,8,11.5,3038.811562499999,3017.951657299998,6004.934789772714,3072.724287499999,81,3501
binom,0.5,10,3,0.975,9,11.5,2846.1883749999993,2812.374867866665,5745.81377689393,2852.665374999999,5002,1947
binom,0.5,10,3,0.99,0,11.5,3571.417499999998,3567.9661391999985,6655.818392424233,3579.6486499999987,7660,3664
binom,0.5,10,3,0.99,1,11.5,3303.669249999999,3294.878351666666,6319.586765151508,3306.849674999999,2814,56
binom,0.5,10,3,0.99,2,11.5,3660.541250000001,3654.375080000001,6743.308170454543,3676.523800000001,5249,6708
binom,0.5,10,3,0.99,3,11.5,3441.660749999999,3429.5521933999994,6531.684131212111,3452.7246499999997,1148,5979
binom,0.5,10,3,0.99,4,11.5,3227.477875,3222.5395539111105,6229.051303030296,3298.0241049999995,8373,3157
binom,0.5,10,3,0.99,5,11.5,3606.0350000000003,3603.5990486000005,6679.647279848476,3631.1689000000006,81,3501
binom,0.5,10,3,0.99,6,11.5,3094.7817499999983,3080.9846151333318,6094.350103636356,3117.6909349999987,5002,1947
binom,0.5,10,3,0.99,7,11.5,3571.417499999998,3567.9661391999985,6655.818392424233,3579.6486499999987,7660,3664
binom,0.5,10,3,0.99,8,11.5,3303.669249999999,3294.878351666666,6319.586765151508,3306.849674999999,2814,56
binom,0.5,10,3,0.99,9,11.5,3660.541250000001,3654.375080000001,6743.308170454543,3676.523800000001,5249,6708
binom,1.0,2,1,0.95,0,4.0,1341.628249999997,1346.0541726666627,1964.1945984848444,1341.128499999997,1148,5979
binom,1.0,2,1,0.95,1,4.0,1339.006,1344.5965796,1959.9296060606061,1338.517,8373,3157
binom,1.0,2,1,0.95,2,4.0,1410.461,1415.7191475999998,2054.366727272727,1410.29452,81,3501
binom,1.0,2,1,0.95,3,4.0,1340.579,1345.6015738666667,1960.923,1340.0816,5002,1947
binom,1.0,2,1,0.95,4,4.0,1334.144,1339.2085788444444,1962.3072424242425,1333.7093900000002,7660,3664
binom,1.0,2,1,0.95,5,4.0,1339.5784999999996,1344.1107766666664,1961.8761515151516,1339.3113604999996,2814,56
binom,1.0,2,1,0.95,6,4.0,1337.089,1342.72835,1961.9954545454545,1337.057,5249,6708
binom,1.0,2,1,0.95,7,4.0,1341.628249999997,1346.0541726666627,1964.1945984848444,1341.128499999997,1148,5979
binom,1.0,2,1,0.95,8,4.0,1339.006,1344.5965796,1959.9296060606061,1338.517,8373,3157
binom,1.0,2,1,0.95,9,4.0,1410.461,1415.7191475999998,2054.366727272727,1410.29452,81,3501
binom,1.0,2,1,0.975,0,4.0,1484.674874999998,1490.0156695333276,2138.558738636362,1484.4992749999983,5002,1947
binom,1.0,2,1,0.975,1,4.0,1551.229,1556.0356719111112,2227.314666666667,1551.18492,7660,3664
binom,1.0,2,1,0.975,2,4.0,1559.276,1563.8338244444444,2224.9538787878787,1559.21925,2814,56
binom,1.0,2,1,0.975,3,4.0,1554.759,1559.7720699999998,2226.719242424242,1554.83,5249,6708
binom,1.0,2,1,0.975,4,4.0,1554.325,1558.4962398222224,2223.8025757575756,1554.23848,1148,5979
binom,1.0,2,1,0.975,5,4.0,1557.851,1562.4847720666667,2225.056272727273,1557.764,8373,3157
binom,1.0,2,1,0.975,6,4.0,1639.3428750000005,1642.7182394000006,2320.2487537878787,1639.3228350000004,81,3501
binom,1.0,2,1,0.975,7,4.0,1484.674874999998,1490.0156695333276,2138.558738636362,1484.4992749999983,5002,1947
binom,1.0,2,1,0.975,8,4.0,1551.229,1556.0356719111112,2227.314666666667,1551.18492,7660,3664
binom,1.0,2,1,0.975,9,4.0,1559.276,1563.8338244444444,2224.9538787878787,1559.21925,2814,56
binom,1.0,2,1,0.99,0,4.0,1802.1984999999995,1804.3116433333325,2493.189803030303,1802.1984399999994,5249,6708
binom,1.0,2,1,0.99,1,4.0,1716.47,1719.0818046222223,2402.6289393939396,1716.44548,1148,5979
binom,1.0,2,1,0.99,2,4.0,1888.2100000000003,1889.6248600000004,2583.3648636363637,1888.2100000000003,8373,3157
binom,1.0,2,1,0.99,3,4.0,1724.759099999999,1727.2504171999976,2410.573666666666,1724.749239999999,81,3501
binom,1.0,2,1,0.99,4,4.0,1804.454,1806.6070085333333,2492.526484848485,1804.46911,5002,1947
binom,1.0,2,1,0.99,5,4.0,1795.689,1797.7490281777777,2495.0652727272723,1795.693,7660,3664
binom,1.0,2,1,0.99,6,4.0,1805.7453999999984,1807.7442811111096,2494.3688151515134,1805.7374199999986,2814,56
binom,1.0,2,1,0.99,7,4.0,1802.1984999999995,1804.3116433333325,2493.189803030303,1802.1984399999994,5249,6708
binom,1.0,2,1,0.99,8,4.0,1716.47,1719.0818046222223,2402.6289393939396,1716.44548,1148,5979
binom,1.0,2,1,0.99,9,4.0,1888.2100000000003,1889.6248600000004,2583.3648636363637,1888.2100000000003,8373,3157
binom,1.0,3,1,0.95,0,5.0,1617.273,1606.9430248,2229.6009696969695,1615.826,81,3501
binom,1.0,3,1,0.95,1,5.0,1613.715,1600.9300208,2223.3558484848486,1611.737,5002,1947
binom,1.0,3,1,0.95,2,5.0,1546.498,1530.4559388444445,2136.9808787878787,1541.1426299999998,7660,3664
binom,1.0,3,1,0.95,3,5.0,1614.4859999999994,1601.7586016666667,2224.040515151515,1612.309946,2814,56
binom,1.0,3,1,0.95,4,5.0,1548.677,1534.6482799999999,2138.146696969697,1545.596,5249,6708
binom,1.0,3,1,0.95,5,5.0,1610.9329999999995,1597.8542102666665,2221.237666666667,1608.6666999999995,1148,5979
binom,1.0,3,1,0.95,6,5.0,1549.478,1534.026154777778,2138.5475151515157,1545.83648,8373,3157
binom,1.0,3,1,0.95,7,5.0,1617.273,1606.9430248,2229.6009696969695,1615.826,81,3501
binom,1.0,3,1,0.95,8,5.0,1613.715,1600.9300208,2223.3558484848486,1611.737,5002,1947
binom,1.0,3,1,0.95,9,5.0,1546.498,1530.4559388444445,2136.9808787878787,1541.1426299999998,7660,3664
binom,1.0,3,1,0.975,0,5.0,1831.645,1829.5769227777778,2484.517696969697,1831.4942,2814,56
binom,1.0,3,1,0.975,1,5.0,1751.733,1747.49865,2393.9806969696974,1752.3257600000002,5249,6708
binom,1.0,3,1,0.975,2,5.0,1750.71,1746.8559672000001,2391.955303030303,1751.1220000000003,1148,5979
binom,1.0,3,1,0.975,3,5.0,1828.134,1826.129830688889,2481.7306060606065,1827.862,8373,3157
binom,1.0,3,1,0.975,4,5.0,1833.7682500000005,1832.0901666000004,2488.3327651515156,1833.6432500000005,81,3501
binom,1.0,3,1,0.975,5,5.0,1904.2502500000005,1904.3302258000003,2570.007393939394,1904.4140250000005,5002,1947
binom,1.0,3,1,0.975,6,5.0,1747.964,1743.7209575111112,2393.0725151515153,1746.328,7660,3664
binom,1.0,3,1,0.975,7,5.0,1831.645,1829.5769227777778,2484.517696969697,1831.4942,2814,56
binom,1.0,3,1,0.975,8,5.0,1751.733,1747.49865,2393.9806969696974,1752.3257600000002,5249,6708
binom,1.0,3,1,0.975,9,5.0,1750.71,1746.8559672000001,2391.955303030303,1751.1220000000003,1148,5979
binom,1.0,3,1,0.99,0,5.0,2072.4448,2073.1419174000002,2745.3963151515154,2072.3638,8373,3157
binom,1.0,3,1,0.99,1,5.0,2075.822579999999,2076.7601441999977,2756.1382842424237,2075.734719999999,81,3501
binom,1.0,3,1,0.99,2,5.0,2153.625,2153.922626666667,2835.2918484848487,2153.763,5002,1947
binom,1.0,3,1,0.99,3,5.0,1982.0480599999992,1982.8620197333312,2656.5782151515145,1981.8498299999992,7660,3664
binom,1.0,3,1,0.99,4,5.0,2238.0918,2238.791463333334,2925.47296969697,2238.0418000000004,2814,56
binom,1.0,3,1,0.99,5,5.0,1988.6404,1989.5461466666666,2659.225733333333,1989.0283599999998,5249,6708
binom,1.0,3,1,0.99,6,5.0,2064.054,2064.604423466667,2744.6553030303025,2064.348,1148,5979
binom,1.0,3,1,0.99,7,5.0,2072.4448,2073.1419174000002,2745.3963151515154,2072.3638,8373,3157
binom,1.0,3,1,0.99,8,5.0,2075.822579999999,2076.7601441999977,2756.1382842424237,2075.734719999999,81,3501
binom,1.0,3,1,0.99,9,5.0,2153.625,2153.922626666667,2835.2918484848487,2153.763,5002,1947
binom,1.0,3,2,0.95,0,5.0,1546.498,1556.1074416000001,2389.7619393939394,1546.2559199999998,7660,3664
binom,1.0,3,2,0.95,1,5.0,1614.4859999999994,1623.1505699999993,2479.1578454545456,1614.3015199999995,2814,56
binom,1.0,3,2,0.95,2,5.0,1548.677,1559.3613500000001,2389.1735151515154,1548.80148,5249,6708
binom,1.0,3,2,0.95,3,5.0,1610.9329999999995,1619.097330533333,2478.0378575757577,1610.8657059999998,1148,5979
binom,1.0,3,2,0.95,4,5.0,1549.478,1559.3862085000003,2388.8220606060604,1549.838,8373,3157
binom,1.0,3,2,0.95,5,5.0,1617.273,1625.4041326000001,2483.729636363637,1617.1277999999998,81,3501
binom,1.0,3,2,0.95,6,5.0,1613.715,1622.310608,2478.270666666667,1613.6078,5002,1947
binom,1.0,3,2,0.95,7,5.0,1546.498,1556.1074416000001,2389.7619393939394,1546.2559199999998,7660,3664
binom,1.0,3,2,0.95,8,5.0,1614.4859999999994,1623.1505699999993,2479.1578454545456,1614.3015199999995,2814,56
binom,1.0,3,2,0.95,9,5.0,1548.677,1559.3613500000001,2389.1735151515154,1548.80148,5249,6708
binom,1.0,3,2,0.975,0,5.0,1750.71,1756.3725154666668,2654.300484848485,1750.606,1148,5979
binom,1.0,3,2,0.975,1,5.0,1828.134,1832.587,2744.8344242424246,1828.10464,8373,3157
binom,1.0,3,2,0.975,2,5.0,1833.7682500000005,1838.2304759000003,2749.820340909091,1833.7353700000003,81,3501
binom,1.0,3,2,0.975,3,5.0,1904.2502500000005,1908.0098750000004,2836.6617257575754,1904.2682500000005,5002,1947
binom,1.0,3,2,0.975,4,5.0,1747.964,1754.0203632,2656.1530303030304,1747.9352999999999,7660,3664
binom,1.0,3,2,0.975,5,5.0,1831.645,1836.1864666666668,2747.625090909091,1831.5812,2814,56
binom,1.0,3,2,0.975,6,5.0,1751.733,1757.801095,2655.421151515152,1751.767,5249,6708
binom,1.0,3,2,0.975,7,5.0,1750.71,1756.3725154666668,2654.300484848485,1750.606,1148,5979
binom,1.0,3,2,0.975,8,5.0,1828.134,1832.587,2744.8344242424246,1828.10464,8373,3157
binom,1.0,3,2,0.975,9,5.0,1833.7682500000005,1838.2304759000003,2749.820340909091,1833.7353700000003,81,3501
binom,1.0,3,2,0.99,0,5.0,2153.625,2155.314,3103.238666666667,2153.625,5002,1947
binom,1.0,3,2,0.99,1,5.0,1982.0480599999992,1984.9323299999978,2923.573706666666,1982.0498399999994,7660,3664
binom,1.0,3,2,0.99,2,5.0,2238.0918,2239.31464,3194.0540000000005,2238.0918,2814,56
binom,1.0,3,2,0.99,3,5.0,1988.6404,1991.5041449999997,2924.7276424242427,1988.6424,5249,6708
binom,1.0,3,2,0.99,4,5.0,2064.054,2066.256,3013.599757575758,2064.04248,1148,5979
binom,1.0,3,2,0.99,5,5.0,2072.4448,2074.48267,3010.300916969697,2072.4448,8373,3157
binom,1.0,3,2,0.99,6,5.0,2075.822579999999,2077.8754399999975,3022.186549090909,2075.813279799999,81,3501
binom,1.0,3,2,0.99,7,5.0,2153.625,2155.314,3103.238666666667,2153.625,5002,1947
binom,1.0,3,2,0.99,8,5.0,1982.0480599999992,1984.9323299999978,2923.573706666666,1982.0498399999994,7660,3664
binom,1.0,3,2,0.99,9,5.0,2238.0918,2239.31464,3194.0540000000005,2238.0918,2814,56
binom,1.0,5,1,0.95,0,7.0,1950.671,1911.2671200000002,3688.64978787879,1959.291,5249,6708
binom,1.0,5,1,0.95,1,7.0,2011.3089999999995,1978.627308711111,3770.0448484848494,2018.6740999999997,1148,5979
binom,1.0,5,1,0.95,2,7.0,1955.6717999999976,1918.1185780666628,3678.2123969696936,1951.5867999999975,8373,3157
binom,1.0,5,1,0.95,3,7.0,1963.744,1920.3883876,3702.9380606060618,1971.815,81,3501
binom,1.0,5,1,0.95,4,7.0,2008.697,1974.4914704,3797.5770606060614,2011.997,5002,1947
binom,1.0,5,1,0.95,5,7.0,1953.1569999999995,1909.902551022222,3687.2961242424253,1929.8981499999995,7660,3664
binom,1.0,5,1,0.95,6,7.0,1912.5309999999995,1859.4599838888885,3608.3330000000005,1883.0629999999996,2814,56
binom,1.0,5,1,0.95,7,7.0,1950.671,1911.2671200000002,3688.64978787879,1959.291,5249,6708
binom,1.0,5,1,0.95,8,7.0,2011.3089999999995,1978.627308711111,3770.0448484848494,2018.6740999999997,1148,5979
binom,1.0,5,1,0.95,9,7.0,1955.6717999999976,1918.1185780666628,3678.2123969696936,1951.5867999999975,8373,3157
binom,1.0,5,1,0.975,0,7.0,2215.5720000000006,2198.5314520000006,4046.352242424244,2230.9750000000004,81,3501
binom,1.0,5,1,0.975,1,7.0,2276.597000000001,2263.088668933334,4142.965787878789,2285.9728250000007,5002,1947
binom,1.0,5,1,0.975,2,7.0,2133.295,2111.0914914666664,3946.4896666666677,2128.481,7660,3664
binom,1.0,5,1,0.975,3,7.0,2145.2583999999983,2118.3190638888855,3961.958012121211,2143.2943249999985,2814,56
binom,1.0,5,1,0.975,4,7.0,2202.8403999999987,2186.2896299999966,4046.86609090909,2218.913574999998,5249,6708
binom,1.0,5,1,0.975,5,7.0,2204.4835999999987,2188.3506685777743,4038.7955333333316,2218.1197749999983,1148,5979
binom,1.0,5,1,0.975,6,7.0,2205.943,2191.040864022222,4019.3104545454557,2214.574,8373,3157
binom,1.0,5,1,0.975,7,7.0,2215.5720000000006,2198.5314520000006,4046.352242424244,2230.9750000000004,81,3501
binom,1.0,5,1,0.975,8,7.0,2276.597000000001,2263.088668933334,4142.965787878789,2285.9728250000007,5002,1947
binom,1.0,5,1,0.975,9,7.0,2133.295,2111.0914914666664,3946.4896666666677,2128.481,7660,3664
binom,1.0,5,1,0.99,0,7.0,2516.72804,2509.5899899999986,4407.186707878788,2520.0211499999996,2814,56
binom,1.0,5,1,0.99,1,7.0,2431.865399999999,2424.8049,4299.913527272729,2443.9251499999996,5249,6708
binom,1.0,5,1,0.99,2,7.0,2583.927,2579.407093777778,4479.2676666666675,2592.129,1148,5979
binom,1.0,5,1,0.99,3,7.0,2513.3373999999994,2509.6275356,4383.66330909091,2520.3413999999993,8373,3157
binom,1.0,5,1,0.99,4,7.0,2443.795599999999,2437.259989999999,4302.133041515152,2455.4021399999992,81,3501
binom,1.0,5,1,0.99,5,7.0,2592.025,2587.9507424,4504.9973030303045,2597.875,5002,1947
binom,1.0,5,1,0.99,6,7.0,2499.1213999999995,2494.6749040444447,4402.051207878789,2502.00114,7660,3664
binom,1.0,5,1,0.99,7,7.0,2516.72804,2509.5899899999986,4407.186707878788,2520.0211499999996,2814,56
binom,1.0,5,1,0.99,8,7.0,2431.865399999999,2424.8049,4299.913527272729,2443.9251499999996,5249,6708
binom,1.0,5,1,0.99,9,7.0,2583.927,2579.407093777778,4479.2676666666675,2592.129,1148,5979
binom,1.0,5,2,0.95,0,7.0,1955.6717999999976,1940.3265150999964,2726.2318909090864,1949.6129499999975,8373,3157
binom,1.0,5,2,0.95,1,7.0,1963.744,1947.8710784,2733.066696969696,1952.292,81,3501
binom,1.0,5,2,0.95,2,7.0,2008.697,1993.9922944,2805.183212121211,2003.0817600000012,5002,1947
binom,1.0,5,2,0.95,3,7.0,1953.1569999999995,1933.1060282666665,2716.6499030303025,1932.8889999999994,7660,3664
binom,1.0,5,2,0.95,4,7.0,1912.5309999999995,1889.3089858333328,2639.9635757575747,1888.0959999999995,2814,56
binom,1.0,5,2,0.95,5,7.0,1950.671,1932.17823,2719.650151515151,1938.7774000000002,5249,6708
binom,1.0,5,2,0.95,6,7.0,2011.3089999999995,1998.2153709333331,2801.9466060606055,2000.4979999999996,1148,5979
binom,1.0,5,2,0.95,7,7.0,1955.6717999999976,1940.3265150999964,2726.2318909090864,1949.6129499999975,8373,3157
binom,1.0,5,2,0.95,8,7.0,1963.744,1947.8710784,2733.066696969696,1952.292,81,3501
binom,1.0,5,2,0.95,9,7.0,2008.697,1993.9922944,2805.183212121211,2003.0817600000012,5002,1947
binom,1.0,5,2,0.975,0,7.0,2133.295,2125.4967786666666,2977.3576363636357,2126.075,7660,3664
binom,1.0,5,2,0.975,1,7.0,2145.2583999999983,2135.923774999996,2988.224945454543,2140.668549999999,2814,56
binom,1.0,5,2,0.975,2,7.0,2202.8403999999987,2196.882504999997,3069.140284848482,2202.4238199999995,5249,6708
binom,1.0,5,2,0.975,3,7.0,2204.4835999999987,2199.9002596666637,3065.6017454545427,2202.471449999998,1148,5979
binom,1.0,5,2,0.975,4,7.0,2205.943,2202.6789917,3067.885999999999,2209.31237,8373,3157
binom,1.0,5,2,0.975,5,7.0,2215.5720000000006,2211.3061856000004,3077.9560303030294,2215.7674800000004,81,3501
binom,1.0,5,2,0.975,6,7.0,2276.597000000001,2272.6006008000004,3151.7569090909083,2276.9657350000007,5002,1947
binom,1.0,5,2,0.975,7,7.0,2133.295,2125.4967786666666,2977.3576363636357,2126.075,7660,3664
binom,1.0,5,2,0.975,8,7.0,2145.2583999999983,2135.923774999996,2988.224945454543,2140.668549999999,2814,56
binom,1.0,5,2,0.975,9,7.0,2202.8403999999987,2196.882504999997,3069.140284848482,2202.4238199999995,5249,6708
binom,1.0,5,2,0.99,0,7.0,2583.927,2584.7218455999996,3502.0448484848475,2584.32,1148,5979
binom,1.0,5,2,0.99,1,7.0,2513.3373999999994,2514.0276603999996,3421.5882787878777,2515.5283599999993,8373,3157
binom,1.0,5,2,0.99,2,7.0,2443.795599999999,2443.6870906999998,3339.5648060606054,2444.327599999999,81,3501
binom,1.0,5,2,0.99,3,7.0,2592.025,2592.5435152,3506.8571515151502,2592.4928000000004,5002,1947
binom,1.0,5,2,0.99,4,7.0,2499.1213999999995,2499.4656598666666,3417.073212121211,2498.501779999999,7660,3664
binom,1.0,5,2,0.99,5,7.0,2516.72804,2516.4146791666653,3425.5911151515133,2516.56501,2814,56
binom,1.0,5,2,0.99,6,7.0,2431.865399999999,2430.5368599999997,3332.2164812121205,2431.8323199999995,5249,6708
binom,1.0,5,2,0.99,7,7.0,2583.927,2584.7218455999996,3502.0448484848475,2584.32,1148,5979
binom,1.0,5,2,0.99,8,7.0,2513.3373999999994,2514.0276603999996,3421.5882787878777,2515.5283599999993,8373,3157
binom,1.0,5,2,0.99,9,7.0,2443.795599999999,2443.6870906999998,3339.5648060606054,2444.327599999999,81,3501
binom,1.0,5,3,0.95,0,7.0,2008.697,2013.2648010666667,3058.725484848484,2006.9138399999995,5002,1947
binom,1.0,5,3,0.95,1,7.0,1953.1569999999995,1956.7780071555553,2971.3241575757575,1947.3040999999996,7660,3664
binom,1.0,5,3,0.95,2,7.0,1912.5309999999995,1915.6955077777775,2888.023696969696,1904.6809999999996,2814,56
binom,1.0,5,3,0.95,3,7.0,1950.671,1952.6192533333335,2973.054787878787,1948.310600000001,5249,6708
binom,1.0,5,3,0.95,4,7.0,2011.3089999999995,2016.2668635999996,3056.5958969696967,2009.1372900000001,1148,5979
binom,1.0,5,3,0.95,5,7.0,1955.6717999999976,1961.7874720444408,2978.075018181813,1951.4340099999984,8373,3157
binom,1.0,5,3,0.95,6,7.0,1963.744,1967.6908604,2984.613696969696,1963.882,81,3501
binom,1.0,5,3,0.95,7,7.0,2008.697,2013.2648010666667,3058.725484848484,2006.9138399999995,5002,1947
binom,1.0,5,3,0.95,8,7.0,1953.1569999999995,1956.7780071555553,2971.3241575757575,1947.3040999999996,7660,3664
binom,1.0,5,3,0.95,9,7.0,1912.5309999999995,1915.6955077777775,2888.023696969696,1904.6809999999996,2814,56
binom,1.0,5,3,0.975,0,7.0,2202.8403999999987,2207.0088399999963,3329.0677939393913,2203.6958349999986,5249,6708
binom,1.0,5,3,0.975,1,7.0,2204.4835999999987,2208.603495688885,3325.383581818179,2204.5762999999984,1148,5979
binom,1.0,5,3,0.975,2,7.0,2205.943,2209.707612711111,3325.1808484848475,2206.669,8373,3157
binom,1.0,5,3,0.975,3,7.0,2215.5720000000006,2219.4617244000005,3334.9956363636356,2216.2853999999998,81,3501
binom,1.0,5,3,0.975,4,7.0,2276.597000000001,2279.546073333334,3409.9893272727268,2276.770000000001,5002,1947
binom,1.0,5,3,0.975,5,7.0,2133.295,2137.574440888889,3236.8956363636357,2131.91234,7660,3664
binom,1.0,5,3,0.975,6,7.0,2145.2583999999983,2148.724986666663,3244.7730727272706,2144.6787999999974,2814,56
binom,1.0,5,3,0.975,7,7.0,2202.8403999999987,2207.0088399999963,3329.0677939393913,2203.6958349999986,5249,6708
binom,1.0,5,3,0.975,8,7.0,2204.4835999999987,2208.603495688885,3325.383581818179,2204.5762999999984,1148,5979
binom,1.0,5,3,0.975,9,7.0,2205.943,2209.707612711111,3325.1808484848475,2206.669,8373,3157
binom,1.0,5,3,0.99,0,7.0,2443.795599999999,2446.301682399999,3596.9118181818176,2444.179599999999,81,3501
binom,1.0,5,3,0.99,1,7.0,2592.025,2593.750965866667,3767.6563939393927,2592.073,5002,1947
binom,1.0,5,3,0.99,2,7.0,2499.1213999999995,2500.8630137777777,3680.8378981818173,2498.9259079999997,7660,3664
binom,1.0,5,3,0.99,3,7.0,2516.72804,2518.6162888888875,3686.009083636362,2516.83671,2814,56
binom,1.0,5,3,0.99,4,7.0,2431.865399999999,2434.5654999999997,3592.631318787878,2432.1563999999994,5249,6708
binom,1.0,5,3,0.99,5,7.0,2583.927,2585.721348444444,3764.77712121212,2583.928,1148,5979
binom,1.0,5,3,0.99,6,7.0,2513.3373999999994,2515.322099822222,3681.647975757575,2513.54686,8373,3157
binom,1.0,5,3,0.99,7,7.0,2443.795599999999,2446.301682399999,3596.9118181818176,2444.179599999999,81,3501
binom,1.0,5,3,0.99,8,7.0,2592.025,2593.750965866667,3767.6563939393927,2592.073,5002,1947
binom,1.0,5,3,0.99,9,7.0,2499.1213999999995,2500.8630137777777,3680.8378981818173,2498.9259079999997,7660,3664
binom,1.0,10,1,0.95,0,12.0,2752.6395,2599.661999444444,10857.270621212125,2603.6845,2814,56
binom,1.0,10,1,0.95,1,12.0,2781.9585,2630.62025,11033.347933333338,2678.9737,5249,6708
binom,1.0,10,1,0.95,2,12.0,2788.0775000000003,2594.7736947555554,10786.37622727273,2632.1155500000004,1148,5979
binom,1.0,10,1,0.95,3,12.0,2689.208999999999,2535.4441493777776,10665.586575757578,2578.897099999999,8373,3157
binom,1.0,10,1,0.95,4,12.0,2830.65,2716.9276766,11005.384181818177,2742.318,81,3501
binom,1.0,10,1,0.95,5,12.0,2698.592,2538.1800213333336,10795.966606060605,2545.634,5002,1947
binom,1.0,10,1,0.95,6,12.0,2771.3155,2630.368793688889,11044.769742424241,2642.9421,7660,3664
binom,1.0,10,1,0.95,7,12.0,2752.6395,2599.661999444444,10857.270621212125,2603.6845,2814,56
binom,1.0,10,1,0.95,8,12.0,2781.9585,2630.62025,11033.347933333338,2678.9737,5249,6708
binom,1.0,10,1,0.95,9,12.0,2788.0775000000003,2594.7736947555554,10786.37622727273,2632.1155500000004,1148,5979
binom,1.0,10,1,0.975,0,12.0,2905.626974999999,2847.4094675333317,11083.26283030303,2890.1670249999993,8373,3157
binom,1.0,10,1,0.975,1,12.0,3044.801024999999,2991.6569149999978,11429.957113636363,3017.6087249999987,81,3501
binom,1.0,10,1,0.975,2,12.0,2854.8651499999996,2782.4528111999985,11046.929031818185,2801.361999999999,5002,1947
binom,1.0,10,1,0.975,3,12.0,2955.937875000001,2887.2642547333335,11301.085693181822,2908.306375000001,7660,3664
binom,1.0,10,1,0.975,4,12.0,3025.634750000001,2975.9111944444444,11471.542992424245,2995.803900000001,2814,56
binom,1.0,10,1,0.975,5,12.0,3088.3156249999993,3028.688881666666,11529.503284090913,3066.866174999999,5249,6708
binom,1.0,10,1,0.975,6,12.0,3043.197499999999,2966.4502673111106,11293.675954545457,3005.353424999999,1148,5979
binom,1.0,10,1,0.975,7,12.0,2905.626974999999,2847.4094675333317,11083.26283030303,2890.1670249999993,8373,3157
binom,1.0,10,1,0.975,8,12.0,3044.801024999999,2991.6569149999978,11429.957113636363,3017.6087249999987,81,3501
binom,1.0,10,1,0.975,9,12.0,2854.8651499999996,2782.4528111999985,11046.929031818185,2801.361999999999,5002,1947
binom,1.0,10,1,0.99,0,12.0,3573.041079999998,3559.3392585777756,12083.477621515156,3573.547829999998,7660,3664
binom,1.0,10,1,0.99,1,12.0,3306.4280999999996,3287.816893888888,11705.95161515152,3303.982579999999,2814,56
binom,1.0,10,1,0.99,2,12.0,3662.120500000001,3649.1627766666675,12204.327954545457,3665.7146900000007,5249,6708
binom,1.0,10,1,0.99,3,12.0,3444.5720999999994,3416.996280266666,11967.370741515157,3439.62497,1148,5979
binom,1.0,10,1,0.99,4,12.0,3230.51935,3211.944628422222,11507.47644545455,3242.36068,8373,3157
binom,1.0,10,1,0.99,5,12.0,3607.4758,3598.6638694000003,12099.404203636366,3614.1105600000005,81,3501
binom,1.0,10,1,0.99,6,12.0,3099.178059999999,3071.138505333332,11391.844753333338,3086.4508099999985,5002,1947
